country,sex,age_group,year,long_term_unemployed_thousands
kor,mf,youth,1997,2.7660000324249268
kor,mf,adult,1997,11.810999870300293
kor,m,total,1997,12.47700023651123
kor,m,youth,1997,1.9359999895095825
kor,m,adult,1997,10.541000366210938
kor,f,total,1997,2.0999999046325684
kor,f,youth,1997,0.8299999833106995
kor,f,adult,1997,1.2699999809265137
kor,mf,total,1998,21.711000442504883
kor,mf,youth,1998,3.628000020980835
kor,mf,adult,1998,18.08300018310547
kor,m,total,1998,18.163999557495117
kor,m,youth,1998,1.996999979019165
kor,m,adult,1998,16.16699981689453
kor,f,total,1998,3.546999931335449
kor,f,youth,1998,1.63100004196167
kor,f,adult,1998,1.9160000085830688
kor,mf,total,1999,52.37300109863281
kor,mf,youth,1999,6.284999847412109
kor,mf,adult,1999,46.0880012512207
kor,m,total,1999,43.46099853515625
kor,m,youth,1999,3.188999891281128
kor,m,adult,1999,40.27199935913086
kor,f,total,1999,8.911999702453613
kor,f,youth,1999,3.0959999561309814
kor,f,adult,1999,5.815999984741211
kor,mf,total,2000,22.899999618530273
kor,mf,youth,2000,2.4000000953674316
kor,mf,adult,2000,20.5
kor,m,total,2000,20.299999237060547
kor,m,youth,2000,1.7999999523162842
kor,m,adult,2000,18.5
kor,f,total,2000,2.5999999046325684
kor,f,youth,2000,0.6000000238418579
kor,f,adult,2000,2.0
kor,mf,total,2001,20.899999618530273
kor,mf,youth,2001,2.5999999046325684
kor,mf,adult,2001,18.299999237060547
kor,m,total,2001,16.899999618530273
kor,m,youth,2001,0.800000011920929
kor,m,adult,2001,16.100000381469727
kor,f,total,2001,4.0
kor,f,youth,2001,1.7999999523162842
kor,f,adult,2001,2.200000047683716
kor,mf,total,2002,18.5
kor,mf,youth,2002,2.200000047683716
kor,mf,adult,2002,16.299999237060547
kor,m,total,2002,15.300000190734863
kor,m,youth,2002,0.6000000238418579
kor,m,adult,2002,14.699999809265137
kor,f,total,2002,3.200000047683716
kor,f,youth,2002,1.600000023841858
kor,f,adult,2002,1.600000023841858
kor,mf,total,2003,4.599999904632568
kor,mf,youth,2003,0.699999988079071
kor,mf,adult,2003,3.9000000953674316
kor,m,total,2003,3.5999999046325684
kor,m,youth,2003,0.4000000059604645
kor,m,adult,2003,3.200000047683716
kor,f,total,2003,1.0
kor,f,youth,2003,0.30000001192092896
kor,f,adult,2003,0.699999988079071
kor,mf,total,2004,9.399999618530273
kor,mf,youth,2004,0.800000011920929
kor,mf,adult,2004,8.600000381469727
kor,m,total,2004,7.599999904632568
kor,m,youth,2004,0.10000000149011612
kor,m,adult,2004,7.5
kor,f,total,2004,1.7999999523162842
kor,f,youth,2004,0.699999988079071
kor,f,adult,2004,1.100000023841858
kor,mf,total,2005,7.099999904632568
kor,mf,youth,2005,1.0
kor,mf,adult,2005,6.099999904632568
kor,m,total,2005,5.599999904632568
kor,m,youth,2005,0.30000001192092896
kor,m,adult,2005,5.300000190734863
kor,f,total,2005,1.5
kor,f,youth,2005,0.699999988079071
kor,f,adult,2005,0.800000011920929
kor,mf,total,2006,8.916999816894531
kor,mf,youth,2006,0.7440000176429749
kor,mf,adult,2006,8.173999786376953
kor,m,total,2006,6.340000152587891
kor,m,youth,2006,0.23499999940395355
kor,m,adult,2006,6.105000019073486
kor,f,total,2006,2.5769999027252197
kor,f,youth,2006,0.5080000162124634
kor,f,adult,2006,2.069000005722046
kor,mf,total,2007,4.400000095367432
kor,mf,youth,2007,0.6000000238418579
kor,mf,adult,2007,3.799999952316284
kor,m,total,2007,3.700000047683716
kor,m,youth,2007,0.20000000298023224
kor,m,adult,2007,3.5
kor,f,total,2007,0.699999988079071
kor,f,youth,2007,0.4000000059604645
kor,f,adult,2007,0.30000001192092896
kor,mf,total,2008,21.0
kor,mf,youth,2008,7.400000095367432
kor,mf,adult,2008,13.600000381469727
kor,m,total,2008,20.100000381469727
kor,m,youth,2008,6.900000095367432
kor,m,adult,2008,13.199999809265137
kor,f,total,2008,0.8999999761581421
kor,f,youth,2008,0.5
kor,f,adult,2008,0.4000000059604645
kor,mf,total,2009,4.5
kor,mf,youth,2009,0.30000001192092896
kor,mf,adult,2009,4.199999809265137
kor,m,total,2009,3.5
kor,m,youth,2009,0.20000000298023224
kor,m,adult,2009,3.299999952316284
kor,f,total,2009,1.0
kor,f,youth,2009,0.10000000149011612
kor,f,adult,2009,0.8999999761581421
kor,mf,total,2010,3.0199999809265137
kor,m,total,2010,3.0199999809265137
kor,f,total,2010,0.0
kor,mf,total,2011,3.299999952316284
kor,mf,youth,2011,0.10000000149011612
kor,mf,adult,2011,3.200000047683716
kor,m,total,2011,2.5
kor,m,youth,2011,0.0
kor,m,adult,2011,2.5
kor,f,total,2011,0.800000011920929
kor,f,youth,2011,0.10000000149011612
kor,f,adult,2011,0.699999988079071
kor,mf,total,2012,2.4000000953674316
kor,m,total,2012,1.2999999523162842
kor,f,total,2012,1.100000023841858
kor,mf,total,2013,3.200000047683716
kor,mf,youth,2013,0.30000001192092896
kor,mf,adult,2013,2.9000000953674316
kor,m,total,2013,2.5
kor,m,youth,2013,0.0
kor,m,adult,2013,2.5
kor,f,total,2013,0.699999988079071
kor,f,youth,2013,0.30000001192092896
kor,f,adult,2013,0.4000000059604645
kgz,mf,total,2009,45.70000076293945
kgz,mf,youth,2009,16.799999237060547
kgz,mf,adult,2009,28.899999618530273
kgz,m,total,2009,19.200000762939453
kgz,m,youth,2009,8.199999809265137
kgz,m,adult,2009,11.0
kgz,f,total,2009,26.600000381469727
kgz,f,youth,2009,8.600000381469727
kgz,f,adult,2009,18.0
kgz,mf,total,2010,26.100000381469727
kgz,mf,youth,2010,4.900000095367432
kgz,mf,adult,2010,21.200000762939453
kgz,m,total,2010,9.100000381469727
kgz,m,youth,2010,1.600000023841858
kgz,m,adult,2010,7.5
kgz,f,total,2010,17.100000381469727
kgz,f,youth,2010,3.299999952316284
kgz,f,adult,2010,13.800000190734863
kgz,mf,total,2011,25.243000030517578
kgz,mf,youth,2011,7.420000076293945
kgz,mf,adult,2011,17.822999954223633
kgz,m,total,2011,11.670999526977539
kgz,m,youth,2011,4.172999858856201
kgz,m,adult,2011,7.498000144958496
kgz,f,total,2011,13.572999954223633
kgz,f,youth,2011,3.246999979019165
kgz,f,adult,2011,10.326000213623047
kgz,mf,total,2012,35.2760009765625
kgz,mf,youth,2012,10.593999862670898
kgz,mf,adult,2012,24.68199920654297
kgz,m,total,2012,14.029000282287598
kgz,m,youth,2012,3.927999973297119
kgz,m,adult,2012,10.10099983215332
kgz,f,total,2012,21.24799919128418
kgz,f,youth,2012,6.666999816894531
kgz,f,adult,2012,14.581000328063965
lva,mf,total,2000,45.612998962402344
lva,mf,youth,2000,5.995999813079834
lva,mf,adult,2000,39.617000579833984
lva,m,total,2000,25.190000534057617
lva,m,youth,2000,3.5940001010894775
lva,m,adult,2000,21.59600067138672
lva,f,total,2000,20.42300033569336
lva,f,youth,2000,2.4019999504089355
lva,f,adult,2000,18.020999908447266
lva,mf,total,2001,40.150001525878906
lva,mf,youth,2001,5.486999988555908
lva,mf,adult,2001,34.66299819946289
lva,m,total,2001,22.7450008392334
lva,m,youth,2001,3.434999942779541
lva,m,adult,2001,19.31100082397461
lva,f,total,2001,17.405000686645508
lva,f,youth,2001,2.052999973297119
lva,f,adult,2001,15.35200023651123
lva,mf,total,2002,61.5359992980957
lva,mf,youth,2002,7.488999843597412
lva,mf,adult,2002,54.047000885009766
lva,m,total,2002,35.2859992980957
lva,m,youth,2002,3.9089999198913574
lva,m,adult,2002,31.37700080871582
lva,f,total,2002,26.249000549316406
lva,f,youth,2002,3.5789999961853027
lva,f,adult,2002,22.670000076293945
lva,mf,total,2003,53.805999755859375
lva,mf,youth,2003,5.517000198364258
lva,mf,adult,2003,48.28900146484375
lva,m,total,2003,27.215999603271484
lva,m,youth,2003,2.572000026702881
lva,m,adult,2003,24.643999099731445
lva,f,total,2003,26.59000015258789
lva,f,youth,2003,2.944999933242798
lva,f,adult,2003,23.645000457763672
lva,mf,total,2004,53.777000427246094
lva,mf,youth,2004,6.861000061035156
lva,mf,adult,2004,46.91600036621094
lva,m,total,2004,27.781999588012695
lva,m,youth,2004,4.0279998779296875
lva,m,adult,2004,23.753999710083008
lva,f,total,2004,25.993999481201172
lva,f,youth,2004,2.8329999446868896
lva,f,adult,2004,23.16200065612793
lva,mf,total,2005,48.27299880981445
lva,mf,youth,2005,4.386000156402588
lva,mf,adult,2005,43.88600158691406
lva,m,total,2005,26.768999099731445
lva,m,youth,2005,2.121999979019165
lva,m,adult,2005,24.64699935913086
lva,f,total,2005,21.503000259399414
lva,f,youth,2005,2.2639999389648438
lva,f,adult,2005,19.23900032043457
lva,mf,total,2006,26.392000198364258
lva,mf,youth,2006,3.4700000286102295
lva,mf,adult,2006,22.922000885009766
lva,m,total,2006,15.425000190734863
lva,m,youth,2006,1.784000039100647
lva,m,adult,2006,13.642000198364258
lva,f,total,2006,10.967000007629395
lva,f,youth,2006,1.6859999895095825
lva,f,adult,2006,9.281000137329102
lva,mf,total,2007,18.378999710083008
lva,mf,youth,2007,1.6990000009536743
lva,mf,adult,2007,16.68000030517578
lva,m,total,2007,11.256999969482422
lva,m,youth,2007,1.0839999914169312
lva,m,adult,2007,10.17300033569336
lva,f,total,2007,7.120999813079834
lva,f,youth,2007,0.6150000095367432
lva,f,adult,2007,6.506999969482422
lva,mf,total,2008,21.167999267578125
lva,mf,youth,2008,2.5810000896453857
lva,mf,adult,2008,18.586999893188477
lva,m,total,2008,11.218000411987305
lva,m,youth,2008,1.5290000438690186
lva,m,adult,2008,9.689000129699707
lva,f,total,2008,9.949999809265137
lva,f,youth,2008,1.0520000457763672
lva,f,adult,2008,8.89799976348877
lva,mf,total,2009,49.702999114990234
lva,mf,youth,2009,9.019000053405762
lva,mf,adult,2009,40.683998107910156
lva,m,total,2009,29.743999481201172
lva,m,youth,2009,6.145999908447266
lva,m,adult,2009,23.597999572753906
lva,f,total,2009,19.959999084472656
lva,f,youth,2009,2.872999906539917
lva,f,adult,2009,17.086000442504883
lva,mf,total,2010,92.58699798583984
lva,mf,youth,2010,14.017000198364258
lva,mf,adult,2010,78.56999969482422
lva,m,total,2010,56.834999084472656
lva,m,youth,2010,8.312999725341797
lva,m,adult,2010,48.52299880981445
lva,f,total,2010,35.750999450683594
lva,f,youth,2010,5.704999923706055
lva,f,adult,2010,30.047000885009766
lva,mf,total,2011,90.73200225830078
lva,mf,youth,2011,10.439000129699707
lva,mf,adult,2011,80.29199981689453
lva,m,total,2011,56.262001037597656
lva,m,youth,2011,6.714000225067139
lva,m,adult,2011,49.54800033569336
lva,f,total,2011,34.470001220703125
lva,f,youth,2011,3.7249999046325684
lva,f,adult,2011,30.7450008392334
lva,mf,total,2012,80.72100067138672
lva,mf,youth,2012,9.0
lva,mf,adult,2012,71.72200012207031
lva,m,total,2012,44.165000915527344
lva,m,youth,2012,5.0879998207092285
lva,m,adult,2012,39.077999114990234
lva,f,total,2012,36.555999755859375
lva,f,youth,2012,3.9119999408721924
lva,f,adult,2012,32.64400100708008
lva,mf,total,2013,57.941001892089844
lva,mf,youth,2013,6.318999767303467
lva,mf,adult,2013,51.62200164794922
lva,m,total,2013,32.67300033569336
lva,m,youth,2013,3.549999952316284
lva,m,adult,2013,29.12299919128418
lva,f,total,2013,25.26799964904785
lva,f,youth,2013,2.7690000534057617
lva,f,adult,2013,22.49799919128418
lva,mf,total,2014,46.11899948120117
lva,mf,youth,2014,4.060999870300293
lva,mf,adult,2014,42.05799865722656
lva,m,total,2014,26.34600067138672
lva,m,youth,2014,2.811000108718872
lva,m,adult,2014,23.53499984741211
lva,f,total,2014,19.773000717163086
lva,f,youth,2014,1.25
lva,f,adult,2014,18.523000717163086
lso,mf,total,1997,133.2050018310547
lso,mf,total,2008,118.5270004272461
ltu,mf,total,2000,68.17500305175781
ltu,mf,youth,2000,11.640000343322754
ltu,mf,adult,2000,56.5359992980957
ltu,m,total,2000,40.66600036621094
ltu,m,youth,2000,8.432000160217285
ltu,m,adult,2000,32.23400115966797
ltu,f,total,2000,27.509000778198242
ltu,f,youth,2000,3.2079999446868896
ltu,f,adult,2000,24.302000045776367
ltu,mf,total,2001,81.56800079345703
ltu,mf,youth,2001,10.861000061035156
ltu,mf,adult,2001,70.70700073242188
ltu,m,total,2001,49.25
ltu,m,youth,2001,7.966000080108643
ltu,m,adult,2001,41.284000396728516
ltu,f,total,2001,32.31800079345703
ltu,f,youth,2001,2.8949999809265137
ltu,f,adult,2001,29.42300033569336
ltu,mf,total,2002,119.31900024414062
ltu,mf,youth,2002,11.892000198364258
ltu,mf,adult,2002,107.427001953125
ltu,m,total,2002,64.76100158691406
ltu,m,youth,2002,6.3460001945495605
ltu,m,adult,2002,58.415000915527344
ltu,f,total,2002,54.55699920654297
ltu,f,youth,2002,5.546000003814697
ltu,f,adult,2002,49.01100158691406
ltu,mf,total,2003,97.36000061035156
ltu,mf,youth,2003,9.729999542236328
ltu,mf,adult,2003,87.62999725341797
ltu,m,total,2003,49.49399948120117
ltu,m,youth,2003,4.577000141143799
ltu,m,adult,2003,44.91600036621094
ltu,f,total,2003,47.86600112915039
ltu,f,youth,2003,5.1529998779296875
ltu,f,adult,2003,42.7130012512207
ltu,mf,total,2004,89.01399993896484
ltu,mf,youth,2004,9.152999877929688
ltu,mf,adult,2004,79.86100006103516
ltu,m,total,2004,42.678001403808594
ltu,m,youth,2004,5.90500020980835
ltu,m,adult,2004,36.77299880981445
ltu,f,total,2004,46.33599853515625
ltu,f,youth,2004,3.247999906539917
ltu,f,adult,2004,43.0880012512207
ltu,mf,total,2005,68.83699798583984
ltu,mf,youth,2005,4.177000045776367
ltu,mf,adult,2005,64.66000366210938
ltu,m,total,2005,33.22600173950195
ltu,m,youth,2005,2.996999979019165
ltu,m,adult,2005,30.229000091552734
ltu,f,total,2005,35.611000061035156
ltu,f,youth,2005,1.1799999475479126
ltu,f,adult,2005,34.430999755859375
ltu,mf,total,2006,39.49800109863281
ltu,mf,youth,2006,3.1549999713897705
ltu,mf,adult,2006,36.34299850463867
ltu,m,total,2006,20.20800018310547
ltu,m,youth,2006,1.940999984741211
ltu,m,adult,2006,18.267000198364258
ltu,f,total,2006,19.290000915527344
ltu,f,youth,2006,1.2139999866485596
ltu,f,adult,2006,18.076000213623047
ltu,mf,total,2007,20.863000869750977
ltu,mf,youth,2007,2.296999931335449
ltu,mf,adult,2007,18.566999435424805
ltu,m,total,2007,11.189000129699707
ltu,m,youth,2007,1.2330000400543213
ltu,m,adult,2007,9.956999778747559
ltu,f,total,2007,9.673999786376953
ltu,f,youth,2007,1.0640000104904175
ltu,f,adult,2007,8.609999656677246
ltu,mf,total,2008,18.9689998626709
ltu,mf,youth,2008,1.9789999723434448
ltu,mf,adult,2008,16.990999221801758
ltu,m,total,2008,8.128000259399414
ltu,m,youth,2008,1.090999960899353
ltu,m,adult,2008,7.038000106811523
ltu,f,total,2008,10.840999603271484
ltu,f,youth,2008,0.8880000114440918
ltu,f,adult,2008,9.95300006866455
ltu,mf,total,2009,49.823001861572266
ltu,mf,youth,2009,7.210999965667725
ltu,mf,adult,2009,42.61199951171875
ltu,m,total,2009,28.034000396728516
ltu,m,youth,2009,4.76200008392334
ltu,m,adult,2009,23.27199935913086
ltu,f,total,2009,21.788000106811523
ltu,f,youth,2009,2.4489998817443848
ltu,f,adult,2009,19.34000015258789
ltu,mf,total,2010,112.62100219726562
ltu,mf,youth,2010,14.121000289916992
ltu,mf,adult,2010,98.5
ltu,m,total,2010,67.64800262451172
ltu,m,youth,2010,9.880999565124512
ltu,m,adult,2010,57.76599884033203
ltu,f,total,2010,44.972999572753906
ltu,f,youth,2010,4.239999771118164
ltu,f,adult,2010,40.73400115966797
ltu,mf,total,2011,118.81800079345703
ltu,mf,youth,2011,13.390999794006348
ltu,mf,adult,2011,105.427001953125
ltu,m,total,2011,68.98400115966797
ltu,m,youth,2011,9.621999740600586
ltu,m,adult,2011,59.362998962402344
ltu,f,total,2011,49.83300018310547
ltu,f,youth,2011,3.7690000534057617
ltu,f,adult,2011,46.06399917602539
ltu,mf,total,2012,96.77999877929688
ltu,mf,youth,2012,8.164999961853027
ltu,mf,adult,2012,88.61499786376953
ltu,m,total,2012,54.060001373291016
ltu,m,youth,2012,6.098999977111816
ltu,m,adult,2012,47.96099853515625
ltu,f,total,2012,42.720001220703125
ltu,f,youth,2012,2.066999912261963
ltu,f,adult,2012,40.65299987792969
ltu,mf,total,2013,73.98899841308594
ltu,mf,youth,2013,5.474999904632568
ltu,mf,adult,2013,68.51499938964844
ltu,m,total,2013,40.36800003051758
ltu,m,youth,2013,4.203999996185303
ltu,m,adult,2013,36.16400146484375
ltu,f,total,2013,33.62200164794922
ltu,f,youth,2013,1.2710000276565552
ltu,f,adult,2013,32.349998474121094
ltu,mf,total,2014,70.5770034790039
ltu,mf,youth,2014,5.751999855041504
ltu,mf,adult,2014,64.82499694824219
ltu,m,total,2014,39.803001403808594
ltu,m,youth,2014,4.165999889373779
ltu,m,adult,2014,35.637001037597656
ltu,f,total,2014,30.774999618530273
ltu,f,youth,2014,1.5870000123977661
ltu,f,adult,2014,29.187999725341797
lux,mf,total,1983,1.7000000476837158
lux,mf,youth,1983,0.699999988079071
lux,mf,adult,1983,1.0
lux,m,total,1983,0.800000011920929
lux,m,youth,1983,0.4000000059604645
lux,m,adult,1983,0.4000000059604645
lux,f,total,1983,0.8999999761581421
lux,f,youth,1983,0.30000001192092896
lux,f,adult,1983,0.6000000238418579
lux,mf,total,1984,1.0
lux,mf,youth,1984,0.6000000238418579
lux,mf,adult,1984,0.4000000059604645
lux,m,total,1984,0.5
lux,m,youth,1984,0.20000000298023224
lux,m,adult,1984,0.30000001192092896
lux,f,total,1984,0.5
lux,f,youth,1984,0.4000000059604645
lux,f,adult,1984,0.10000000149011612
lux,mf,total,1985,1.7999999523162842
lux,mf,youth,1985,0.8999999761581421
lux,mf,adult,1985,0.8999999761581421
lux,m,total,1985,0.8999999761581421
lux,m,youth,1985,0.4000000059604645
lux,m,adult,1985,0.5
lux,f,total,1985,0.8999999761581421
lux,f,youth,1985,0.5
lux,f,adult,1985,0.4000000059604645
lux,mf,total,1986,1.0
lux,mf,youth,1986,0.6000000238418579
lux,mf,adult,1986,0.4000000059604645
lux,m,total,1986,0.4000000059604645
lux,m,youth,1986,0.20000000298023224
lux,m,adult,1986,0.20000000298023224
lux,f,total,1986,0.6000000238418579
lux,f,youth,1986,0.4000000059604645
lux,f,adult,1986,0.20000000298023224
lux,mf,total,1987,1.399999976158142
lux,mf,youth,1987,0.4000000059604645
lux,mf,adult,1987,1.0
lux,m,total,1987,0.699999988079071
lux,m,youth,1987,0.20000000298023224
lux,m,adult,1987,0.5
lux,f,total,1987,0.699999988079071
lux,f,youth,1987,0.20000000298023224
lux,f,adult,1987,0.5
lux,mf,total,1988,0.6000000238418579
lux,mf,youth,1988,0.4000000059604645
lux,mf,adult,1988,0.20000000298023224
lux,m,total,1988,0.30000001192092896
lux,m,youth,1988,0.20000000298023224
lux,m,adult,1988,0.10000000149011612
lux,f,total,1988,0.30000001192092896
lux,f,youth,1988,0.20000000298023224
lux,f,adult,1988,0.10000000149011612
lux,mf,total,1989,0.8999999761581421
lux,mf,youth,1989,0.30000001192092896
lux,mf,adult,1989,0.6000000238418579
lux,m,total,1989,0.5
lux,m,youth,1989,0.20000000298023224
lux,m,adult,1989,0.30000001192092896
lux,f,total,1989,0.4000000059604645
lux,f,youth,1989,0.10000000149011612
lux,f,adult,1989,0.30000001192092896
lux,mf,total,1990,0.8999999761581421
lux,mf,youth,1990,0.20000000298023224
lux,mf,adult,1990,0.699999988079071
lux,m,total,1990,0.6000000238418579
lux,m,youth,1990,0.20000000298023224
lux,m,adult,1990,0.4000000059604645
lux,f,total,1990,0.30000001192092896
lux,f,youth,1990,0.0
lux,f,adult,1990,0.30000001192092896
lux,mf,total,1991,0.5
lux,m,total,1991,0.30000001192092896
lux,f,total,1991,0.20000000298023224
lux,mf,total,1992,0.4000000059604645
lux,mf,youth,1992,0.10000000149011612
lux,mf,adult,1992,0.30000001192092896
lux,m,total,1992,0.10000000149011612
lux,m,youth,1992,0.0
lux,m,adult,1992,0.10000000149011612
lux,f,total,1992,0.30000001192092896
lux,f,youth,1992,0.10000000149011612
lux,f,adult,1992,0.20000000298023224
lux,mf,total,1993,1.2000000476837158
lux,mf,youth,1993,0.20000000298023224
lux,mf,adult,1993,1.0
lux,m,total,1993,0.5
lux,m,youth,1993,0.0
lux,m,adult,1993,0.5
lux,f,total,1993,0.699999988079071
lux,f,youth,1993,0.20000000298023224
lux,f,adult,1993,0.5
lux,mf,total,1994,1.7289999723434448
lux,mf,youth,1994,0.30399999022483826
lux,mf,adult,1994,1.4249999523162842
lux,m,total,1994,1.065999984741211
lux,m,youth,1994,0.16699999570846558
lux,m,adult,1994,0.8989999890327454
lux,f,total,1994,0.6629999876022339
lux,f,youth,1994,0.13699999451637268
lux,f,adult,1994,0.5260000228881836
lux,mf,total,1995,1.090999960899353
lux,mf,youth,1995,0.23999999463558197
lux,mf,adult,1995,0.8510000109672546
lux,m,total,1995,0.546999990940094
lux,m,youth,1995,0.14300000667572021
lux,m,adult,1995,0.40400001406669617
lux,f,total,1995,0.5440000295639038
lux,f,youth,1995,0.09700000286102295
lux,f,adult,1995,0.44699999690055847
lux,mf,total,1996,1.5470000505447388
lux,mf,youth,1996,0.6069999933242798
lux,mf,adult,1996,0.9399999976158142
lux,m,total,1996,0.8040000200271606
lux,m,youth,1996,0.45399999618530273
lux,m,adult,1996,0.3499999940395355
lux,f,total,1996,0.7429999709129333
lux,f,youth,1996,0.15299999713897705
lux,f,adult,1996,0.5899999737739563
lux,mf,total,1997,1.5160000324249268
lux,mf,youth,1997,0.289000004529953
lux,mf,adult,1997,1.2269999980926514
lux,m,total,1997,0.6520000100135803
lux,m,youth,1997,0.029999999329447746
lux,m,adult,1997,0.621999979019165
lux,f,total,1997,0.8640000224113464
lux,f,youth,1997,0.2590000033378601
lux,f,adult,1997,0.6050000190734863
lux,mf,total,1998,1.5169999599456787
lux,mf,youth,1998,0.3109999895095825
lux,mf,adult,1998,1.2059999704360962
lux,m,total,1998,0.7889999747276306
lux,m,youth,1998,0.16899999976158142
lux,m,adult,1998,0.6190000176429749
lux,f,total,1998,0.7289999723434448
lux,f,youth,1998,0.1420000046491623
lux,f,adult,1998,0.5870000123977661
lux,mf,total,1999,1.3940000534057617
lux,mf,youth,1999,0.20399999618530273
lux,mf,adult,1999,1.190000057220459
lux,m,total,1999,0.75
lux,m,youth,1999,0.1589999943971634
lux,m,adult,1999,0.5920000076293945
lux,f,total,1999,0.6430000066757202
lux,f,youth,1999,0.04500000178813934
lux,f,adult,1999,0.5979999899864197
lux,mf,total,2000,0.24300000071525574
lux,mf,youth,2000,0.03799999877810478
lux,mf,adult,2000,0.20499999821186066
lux,m,total,2000,0.1340000033378601
lux,m,youth,2000,0.027000000700354576
lux,m,adult,2000,0.1080000028014183
lux,f,total,2000,0.10899999737739563
lux,f,youth,2000,0.010999999940395355
lux,f,adult,2000,0.09799999743700027
lux,mf,total,2001,0.24199999868869781
lux,mf,youth,2001,0.04100000113248825
lux,mf,adult,2001,0.20100000500679016
lux,m,total,2001,0.14499999582767487
lux,m,youth,2001,0.024000000208616257
lux,m,adult,2001,0.12099999934434891
lux,f,total,2001,0.09700000286102295
lux,f,youth,2001,0.017000000923871994
lux,f,adult,2001,0.07999999821186066
lux,mf,total,2002,0.34700000286102295
lux,mf,youth,2002,0.024000000208616257
lux,mf,adult,2002,0.3230000138282776
lux,m,total,2002,0.1589999943971634
lux,m,youth,2002,0.020999999716877937
lux,m,adult,2002,0.13899999856948853
lux,f,total,2002,0.18799999356269836
lux,f,youth,2002,0.003000000026077032
lux,f,adult,2002,0.1850000023841858
lux,mf,total,2003,1.746999979019165
lux,mf,youth,2003,0.2549999952316284
lux,mf,adult,2003,1.4919999837875366
lux,m,total,2003,1.0700000524520874
lux,m,youth,2003,0.19900000095367432
lux,m,adult,2003,0.8709999918937683
lux,f,total,2003,0.6769999861717224
lux,f,youth,2003,0.054999999701976776
lux,f,adult,2003,0.6209999918937683
lux,mf,total,2004,2.130000114440918
lux,mf,youth,2004,0.47999998927116394
lux,mf,adult,2004,1.6510000228881836
lux,m,total,2004,0.9419999718666077
lux,m,youth,2004,0.12300000339746475
lux,m,adult,2004,0.8190000057220459
lux,f,total,2004,1.1890000104904175
lux,f,youth,2004,0.3569999933242798
lux,f,adult,2004,0.8320000171661377
lux,mf,total,2005,2.4049999713897705
lux,mf,youth,2005,0.28600001335144043
lux,mf,adult,2005,2.11899995803833
lux,m,total,2005,1.3799999952316284
lux,m,youth,2005,0.15700000524520874
lux,m,adult,2005,1.2230000495910645
lux,f,total,2005,1.024999976158142
lux,f,youth,2005,0.1289999932050705
lux,f,adult,2005,0.8960000276565552
lux,mf,total,2006,2.864000082015991
lux,mf,youth,2006,0.7080000042915344
lux,mf,adult,2006,2.1559998989105225
lux,m,total,2006,1.4049999713897705
lux,m,youth,2006,0.5519999861717224
lux,m,adult,2006,0.8519999980926514
lux,f,total,2006,1.4589999914169312
lux,f,youth,2006,0.15600000321865082
lux,f,adult,2006,1.3029999732971191
lux,mf,total,2007,2.4639999866485596
lux,mf,youth,2007,0.4970000088214874
lux,mf,adult,2007,1.9670000076293945
lux,m,total,2007,1.4830000400543213
lux,m,youth,2007,0.34200000762939453
lux,m,adult,2007,1.1410000324249268
lux,f,total,2007,0.9810000061988831
lux,f,youth,2007,0.1550000011920929
lux,f,adult,2007,0.8259999752044678
lux,mf,total,2008,3.490999937057495
lux,mf,youth,2008,0.6060000061988831
lux,mf,adult,2008,2.884000062942505
lux,m,total,2008,1.5299999713897705
lux,m,youth,2008,0.20900000631809235
lux,m,adult,2008,1.3209999799728394
lux,f,total,2008,1.9609999656677246
lux,f,youth,2008,0.39800000190734863
lux,f,adult,2008,1.562999963760376
lux,mf,total,2009,2.7070000171661377
lux,mf,youth,2009,0.3790000081062317
lux,mf,adult,2009,2.328000068664551
lux,m,total,2009,1.1230000257492065
lux,m,youth,2009,0.2240000069141388
lux,m,adult,2009,0.8989999890327454
lux,f,total,2009,1.5850000381469727
lux,f,youth,2009,0.1550000011920929
lux,f,adult,2009,1.4290000200271606
lux,mf,total,2010,2.9489998817443848
lux,mf,youth,2010,0.5149999856948853
lux,mf,adult,2010,2.434999942779541
lux,m,total,2010,1.5889999866485596
lux,m,youth,2010,0.32100000977516174
lux,m,adult,2010,1.2690000534057617
lux,f,total,2010,1.3600000143051147
lux,f,youth,2010,0.1940000057220459
lux,f,adult,2010,1.1660000085830688
lux,mf,total,2011,3.3380000591278076
lux,mf,youth,2011,0.5569999814033508
lux,mf,adult,2011,2.7809998989105225
lux,m,total,2011,1.6829999685287476
lux,m,youth,2011,0.2460000067949295
lux,m,adult,2011,1.437999963760376
lux,f,total,2011,1.6549999713897705
lux,f,youth,2011,0.31200000643730164
lux,f,adult,2011,1.343000054359436
lux,mf,total,2012,3.875
lux,mf,youth,2012,0.5860000252723694
lux,mf,adult,2012,3.2890000343322754
lux,m,total,2012,1.7999999523162842
lux,m,youth,2012,0.3869999945163727
lux,m,adult,2012,1.4129999876022339
lux,f,total,2012,2.075000047683716
lux,f,youth,2012,0.19900000095367432
lux,f,adult,2012,1.8760000467300415
lux,mf,total,2013,4.504000186920166
lux,mf,youth,2013,0.5600000023841858
lux,mf,adult,2013,3.944000005722046
lux,m,total,2013,2.321000099182129
lux,m,youth,2013,0.4860000014305115
lux,m,adult,2013,1.8350000381469727
lux,f,total,2013,2.183000087738037
lux,f,youth,2013,0.07500000298023224
lux,f,adult,2013,2.1089999675750732
