country,sex,age_group,year,incidence_of_long_term_unemployment
bel,m,adult,1989,80.69999694824219
bel,f,total,1989,76.0999984741211
bel,f,youth,1989,59.400001525878906
bel,f,adult,1989,81.5
bel,mf,total,1990,67.0999984741211
bel,mf,youth,1990,49.400001525878906
bel,mf,adult,1990,72.9000015258789
bel,m,total,1990,64.80000305175781
bel,m,youth,1990,48.20000076293945
bel,m,adult,1990,70.0
bel,f,total,1990,68.4000015258789
bel,f,youth,1990,50.099998474121094
bel,f,adult,1990,74.80000305175781
bel,mf,total,1991,61.900001525878906
bel,mf,youth,1991,41.5
bel,mf,adult,1991,68.5
bel,m,total,1991,57.900001525878906
bel,m,youth,1991,38.5
bel,m,adult,1991,64.5
bel,f,total,1991,64.5
bel,f,youth,1991,43.5
bel,f,adult,1991,71.0999984741211
bel,mf,total,1992,59.0
bel,mf,youth,1992,33.79999923706055
bel,mf,adult,1992,66.69999694824219
bel,m,total,1992,56.29999923706055
bel,m,youth,1992,30.700000762939453
bel,m,adult,1992,64.30000305175781
bel,f,total,1992,61.0
bel,f,youth,1992,36.20000076293945
bel,f,adult,1992,68.5
bel,mf,total,1993,52.900001525878906
bel,mf,youth,1993,34.0
bel,mf,adult,1993,59.29999923706055
bel,m,total,1993,45.599998474121094
bel,m,youth,1993,27.700000762939453
bel,m,adult,1993,52.400001525878906
bel,f,total,1993,58.900001525878906
bel,f,youth,1993,40.099998474121094
bel,f,adult,1993,64.5999984741211
bel,mf,total,1994,58.29999923706055
bel,mf,youth,1994,39.70000076293945
bel,mf,adult,1994,64.5
bel,m,total,1994,53.400001525878906
bel,m,youth,1994,38.900001525878906
bel,m,adult,1994,58.79999923706055
bel,f,total,1994,62.599998474121094
bel,f,youth,1994,40.5
bel,f,adult,1994,69.30000305175781
bel,mf,total,1995,62.400001525878906
bel,mf,youth,1995,44.400001525878906
bel,mf,adult,1995,68.0999984741211
bel,m,total,1995,61.400001525878906
bel,m,youth,1995,44.0
bel,m,adult,1995,67.5
bel,f,total,1995,63.20000076293945
bel,f,youth,1995,44.70000076293945
bel,f,adult,1995,68.5999984741211
bel,mf,total,1996,61.29999923706055
bel,mf,youth,1996,38.20000076293945
bel,mf,adult,1996,67.5999984741211
bel,m,total,1996,58.900001525878906
bel,m,youth,1996,39.20000076293945
bel,m,adult,1996,64.4000015258789
bel,f,total,1996,63.29999923706055
bel,f,youth,1996,37.29999923706055
bel,f,adult,1996,70.30000305175781
bel,mf,total,1997,60.5
bel,mf,youth,1997,41.5
bel,mf,adult,1997,66.19999694824219
bel,m,total,1997,59.400001525878906
bel,m,youth,1997,39.099998474121094
bel,m,adult,1997,65.4000015258789
bel,f,total,1997,61.5
bel,f,youth,1997,43.5
bel,f,adult,1997,66.9000015258789
bel,mf,total,1998,61.70000076293945
bel,mf,youth,1998,43.70000076293945
bel,mf,adult,1998,66.5
bel,m,total,1998,59.5
bel,m,youth,1998,39.400001525878906
bel,m,adult,1998,65.4000015258789
bel,f,total,1998,63.5
bel,f,youth,1998,48.0
bel,f,adult,1998,67.4000015258789
bel,mf,total,1999,60.5
bel,mf,youth,1999,36.900001525878906
bel,mf,adult,1999,68.19999694824219
bel,m,total,1999,60.099998474121094
bel,m,youth,1999,37.70000076293945
bel,m,adult,1999,68.5999984741211
bel,f,total,1999,60.900001525878906
bel,f,youth,1999,36.0
bel,f,adult,1999,67.80000305175781
bel,mf,total,2000,54.20000076293945
bel,mf,youth,2000,29.100000381469727
bel,mf,adult,2000,62.599998474121094
bel,m,total,2000,54.099998474121094
bel,m,youth,2000,27.200000762939453
bel,m,adult,2000,63.400001525878906
bel,f,total,2000,54.29999923706055
bel,f,youth,2000,30.799999237060547
bel,f,adult,2000,61.79999923706055
bel,mf,total,2001,48.400001525878906
bel,mf,youth,2001,27.700000762939453
bel,mf,adult,2001,55.79999923706055
bel,m,total,2001,49.599998474121094
bel,m,youth,2001,28.799999237060547
bel,m,adult,2001,57.5
bel,f,total,2001,47.20000076293945
bel,f,youth,2001,26.299999237060547
bel,f,adult,2001,54.099998474121094
bel,mf,total,2002,48.599998474121094
bel,mf,youth,2002,27.600000381469727
bel,mf,adult,2002,55.20000076293945
bel,m,total,2002,47.29999923706055
bel,m,youth,2002,25.600000381469727
bel,m,adult,2002,54.79999923706055
bel,f,total,2002,49.900001525878906
bel,f,youth,2002,29.899999618530273
bel,f,adult,2002,55.599998474121094
bel,mf,total,2003,45.29999923706055
bel,mf,youth,2003,25.899999618530273
bel,mf,adult,2003,52.20000076293945
bel,m,total,2003,43.70000076293945
bel,m,youth,2003,25.299999237060547
bel,m,adult,2003,51.0
bel,f,total,2003,47.099998474121094
bel,f,youth,2003,26.700000762939453
bel,f,adult,2003,53.599998474121094
bel,mf,total,2004,49.0
bel,mf,youth,2004,25.799999237060547
bel,mf,adult,2004,56.599998474121094
bel,m,total,2004,48.79999923706055
bel,m,youth,2004,26.799999237060547
bel,m,adult,2004,56.400001525878906
bel,f,total,2004,49.099998474121094
bel,f,youth,2004,24.799999237060547
bel,f,adult,2004,56.79999923706055
bel,mf,total,2005,51.599998474121094
bel,mf,youth,2005,27.100000381469727
bel,mf,adult,2005,59.5
bel,m,total,2005,50.599998474121094
bel,m,youth,2005,27.700000762939453
bel,m,adult,2005,58.5
bel,f,total,2005,52.599998474121094
bel,f,youth,2005,26.5
bel,f,adult,2005,60.400001525878906
bel,mf,total,2006,51.099998474121094
bel,mf,youth,2006,28.299999237060547
bel,mf,adult,2006,58.20000076293945
bel,m,total,2006,49.70000076293945
bel,m,youth,2006,25.700000762939453
bel,m,adult,2006,57.20000076293945
bel,f,total,2006,52.400001525878906
bel,f,youth,2006,30.799999237060547
bel,f,adult,2006,59.099998474121094
bel,mf,total,2007,50.20000076293945
bel,mf,youth,2007,29.700000762939453
bel,mf,adult,2007,56.400001525878906
bel,m,total,2007,49.20000076293945
bel,m,youth,2007,30.100000381469727
bel,m,adult,2007,55.0
bel,f,total,2007,51.20000076293945
bel,f,youth,2007,29.299999237060547
bel,f,adult,2007,57.900001525878906
bel,mf,total,2008,47.400001525878906
bel,mf,youth,2008,27.299999237060547
bel,mf,adult,2008,53.5
bel,m,total,2008,47.0
bel,m,youth,2008,26.0
bel,m,adult,2008,53.599998474121094
bel,f,total,2008,47.900001525878906
bel,f,youth,2008,28.700000762939453
bel,f,adult,2008,53.5
bel,mf,total,2009,44.20000076293945
bel,mf,youth,2009,26.0
bel,mf,adult,2009,50.099998474121094
bel,m,total,2009,43.5
bel,m,youth,2009,25.200000762939453
bel,m,adult,2009,49.400001525878906
bel,f,total,2009,44.900001525878906
bel,f,youth,2009,26.899999618530273
bel,f,adult,2009,50.79999923706055
bel,mf,total,2010,48.70000076293945
bel,mf,youth,2010,30.100000381469727
bel,mf,adult,2010,54.400001525878906
bel,m,total,2010,49.5
bel,m,youth,2010,31.600000381469727
bel,m,adult,2010,55.29999923706055
bel,f,total,2010,47.599998474121094
bel,f,youth,2010,28.200000762939453
bel,f,adult,2010,53.400001525878906
bel,mf,total,2011,48.29999923706055
bel,mf,youth,2011,32.0
bel,mf,adult,2011,53.099998474121094
bel,m,total,2011,47.099998474121094
bel,m,youth,2011,31.600000381469727
bel,m,adult,2011,51.599998474121094
bel,f,total,2011,49.70000076293945
bel,f,youth,2011,32.5
bel,f,adult,2011,54.900001525878906
bel,mf,total,2012,44.599998474121094
bel,mf,youth,2012,29.299999237060547
bel,mf,adult,2012,49.0
bel,m,total,2012,46.0
bel,m,youth,2012,28.700000762939453
bel,m,adult,2012,51.29999923706055
bel,f,total,2012,42.900001525878906
bel,f,youth,2012,30.100000381469727
bel,f,adult,2012,46.29999923706055
bel,mf,total,2013,46.0
bel,mf,youth,2013,30.700000762939453
bel,mf,adult,2013,50.599998474121094
bel,m,total,2013,46.5
bel,m,youth,2013,29.700000762939453
bel,m,adult,2013,51.79999923706055
bel,f,total,2013,45.29999923706055
bel,f,youth,2013,32.099998474121094
bel,f,adult,2013,49.20000076293945
bel,mf,total,2014,49.900001525878906
bel,mf,youth,2014,34.400001525878906
bel,mf,adult,2014,54.20000076293945
bel,m,total,2014,51.79999923706055
bel,m,youth,2014,38.5
bel,m,adult,2014,55.5
bel,f,total,2014,47.29999923706055
bel,f,youth,2014,29.200000762939453
bel,f,adult,2014,52.599998474121094
blz,mf,total,1993,40.599998474121094
blz,m,total,1993,30.799999237060547
blz,f,total,1993,51.599998474121094
blz,mf,total,1994,52.79999923706055
blz,m,total,1994,46.0
blz,f,total,1994,60.0
blz,mf,total,1995,45.599998474121094
blz,m,total,1995,33.400001525878906
blz,f,total,1995,60.29999923706055
blz,mf,total,1996,46.0
blz,m,total,1996,37.20000076293945
blz,f,total,1996,58.0
blz,mf,total,1997,53.0
blz,m,total,1997,39.900001525878906
blz,f,total,1997,64.5999984741211
blz,mf,total,1998,53.0
blz,m,total,1998,43.29999923706055
blz,f,total,1998,61.900001525878906
blz,mf,total,1999,54.900001525878906
blz,m,total,1999,42.599998474121094
blz,f,total,1999,65.5999984741211
bmu,mf,total,2012,20.5
bmu,mf,youth,2012,11.300000190734863
bmu,mf,adult,2012,25.600000381469727
bmu,m,total,2012,17.0
bmu,m,youth,2012,5.699999809265137
bmu,m,adult,2012,22.399999618530273
bmu,f,total,2012,24.200000762939453
bmu,f,youth,2012,16.399999618530273
bmu,f,adult,2012,29.299999237060547
btn,mf,total,2013,38.599998474121094
btn,mf,youth,2013,27.299999237060547
btn,mf,adult,2013,47.20000076293945
btn,m,total,2013,38.5
btn,m,youth,2013,34.70000076293945
btn,m,adult,2013,41.79999923706055
btn,f,total,2013,38.599998474121094
btn,f,youth,2013,21.399999618530273
btn,f,adult,2013,50.400001525878906
bol,mf,total,2009,18.0
bol,mf,total,2010,19.700000762939453
bih,mf,total,2006,86.0999984741211
bih,m,total,2006,85.0999984741211
bih,f,total,2006,86.80000305175781
bih,mf,total,2007,86.5
bih,m,total,2007,86.69999694824219
bih,f,total,2007,86.0999984741211
bih,mf,total,2008,86.4000015258789
bih,m,total,2008,86.5
bih,f,total,2008,87.0999984741211
bih,mf,total,2009,83.5
bih,m,total,2009,82.19999694824219
bih,f,total,2009,83.5999984741211
bih,mf,total,2010,82.19999694824219
bih,m,total,2010,79.80000305175781
bih,f,total,2010,84.19999694824219
bih,mf,total,2011,89.69999694824219
bih,m,total,2011,89.5
bih,f,total,2011,90.69999694824219
bih,mf,total,2012,90.5
bih,m,total,2012,90.19999694824219
bih,f,total,2012,91.0
bwa,mf,total,1996,45.400001525878906
bwa,m,total,1996,42.79999923706055
bwa,f,total,1996,47.70000076293945
bwa,mf,total,2006,59.79999923706055
bwa,m,total,2006,59.20000076293945
bwa,f,total,2006,60.29999923706055
bra,mf,total,2003,23.299999237060547
bra,mf,total,2004,26.200000762939453
bra,mf,total,2005,24.600000381469727
bra,mf,total,2006,22.600000381469727
bra,mf,total,2007,20.799999237060547
bra,mf,total,2008,18.899999618530273
bra,mf,total,2009,15.699999809265137
bra,mf,total,2010,17.700000762939453
bra,mf,total,2011,16.0
bra,mf,total,2012,14.600000381469727
bgr,mf,total,2000,56.70000076293945
bgr,mf,youth,2000,48.0
bgr,mf,adult,2000,59.20000076293945
bgr,m,total,2000,57.0
bgr,m,youth,2000,47.5
bgr,m,adult,2000,60.0
bgr,f,total,2000,56.400001525878906
bgr,f,youth,2000,48.70000076293945
bgr,f,adult,2000,58.20000076293945
bgr,mf,total,2001,61.900001525878906
bgr,mf,youth,2001,49.29999923706055
bgr,mf,adult,2001,65.30000305175781
bgr,m,total,2001,62.29999923706055
bgr,m,youth,2001,49.79999923706055
bgr,m,adult,2001,65.69999694824219
bgr,f,total,2001,61.400001525878906
bgr,f,youth,2001,48.599998474121094
bgr,f,adult,2001,64.69999694824219
bgr,mf,total,2002,65.9000015258789
bgr,mf,youth,2002,54.900001525878906
bgr,mf,adult,2002,68.80000305175781
bgr,m,total,2002,65.80000305175781
bgr,m,youth,2002,54.70000076293945
bgr,m,adult,2002,69.0
bgr,f,total,2002,66.0
bgr,f,youth,2002,55.29999923706055
bgr,f,adult,2002,68.5
bgr,mf,total,2003,65.30000305175781
bgr,mf,youth,2003,51.599998474121094
bgr,mf,adult,2003,68.5999984741211
bgr,m,total,2003,65.4000015258789
bgr,m,youth,2003,53.5
bgr,m,adult,2003,68.5999984741211
bgr,f,total,2003,65.19999694824219
bgr,f,youth,2003,48.79999923706055
bgr,f,adult,2003,68.5999984741211
bgr,mf,total,2004,59.400001525878906
bgr,mf,youth,2004,47.099998474121094
bgr,mf,adult,2004,62.5
bgr,m,total,2004,58.0
bgr,m,youth,2004,46.400001525878906
bgr,m,adult,2004,61.0
bgr,f,total,2004,61.29999923706055
bgr,f,youth,2004,48.099998474121094
bgr,f,adult,2004,64.30000305175781
bgr,mf,total,2005,59.79999923706055
bgr,mf,youth,2005,48.70000076293945
bgr,mf,adult,2005,62.5
bgr,m,total,2005,58.70000076293945
bgr,m,youth,2005,48.400001525878906
bgr,m,adult,2005,61.5
bgr,f,total,2005,61.0
bgr,f,youth,2005,49.099998474121094
bgr,f,adult,2005,63.599998474121094
bgr,mf,total,2006,55.70000076293945
bgr,mf,youth,2006,41.400001525878906
bgr,mf,adult,2006,59.099998474121094
bgr,m,total,2006,55.0
bgr,m,youth,2006,43.5
bgr,m,adult,2006,57.900001525878906
bgr,f,total,2006,56.400001525878906
bgr,f,youth,2006,39.099998474121094
bgr,f,adult,2006,60.29999923706055
bgr,mf,total,2007,58.900001525878906
bgr,mf,youth,2007,41.70000076293945
bgr,mf,adult,2007,62.79999923706055
bgr,m,total,2007,56.70000076293945
bgr,m,youth,2007,36.0
bgr,m,adult,2007,61.79999923706055
bgr,f,total,2007,61.099998474121094
bgr,f,youth,2007,48.29999923706055
bgr,f,adult,2007,63.79999923706055
bgr,mf,total,2008,51.70000076293945
bgr,mf,youth,2008,39.0
bgr,mf,adult,2008,54.70000076293945
bgr,m,total,2008,50.0
bgr,m,youth,2008,40.5
bgr,m,adult,2008,52.900001525878906
bgr,f,total,2008,53.400001525878906
bgr,f,youth,2008,36.5
bgr,f,adult,2008,56.400001525878906
bgr,mf,total,2009,43.29999923706055
bgr,mf,youth,2009,32.099998474121094
bgr,mf,adult,2009,46.0
bgr,m,total,2009,40.70000076293945
bgr,m,youth,2009,32.099998474121094
bgr,m,adult,2009,43.29999923706055
bgr,f,total,2009,46.400001525878906
bgr,f,youth,2009,32.0
bgr,f,adult,2009,48.900001525878906
bgr,mf,total,2010,46.400001525878906
bgr,mf,youth,2010,41.79999923706055
bgr,mf,adult,2010,47.400001525878906
bgr,m,total,2010,46.400001525878906
bgr,m,youth,2010,42.400001525878906
bgr,m,adult,2010,47.29999923706055
bgr,f,total,2010,46.5
bgr,f,youth,2010,40.900001525878906
bgr,f,adult,2010,47.5
bgr,mf,total,2011,55.70000076293945
bgr,mf,youth,2011,48.5
bgr,mf,adult,2011,57.20000076293945
bgr,m,total,2011,57.0
bgr,m,youth,2011,51.79999923706055
bgr,m,adult,2011,58.099998474121094
bgr,f,total,2011,54.0
bgr,f,youth,2011,43.20000076293945
bgr,f,adult,2011,56.0
bgr,mf,total,2012,55.20000076293945
bgr,mf,youth,2012,49.0
bgr,mf,adult,2012,56.5
bgr,m,total,2012,56.70000076293945
bgr,m,youth,2012,51.599998474121094
bgr,m,adult,2012,57.79999923706055
bgr,f,total,2012,53.0
bgr,f,youth,2012,44.70000076293945
bgr,f,adult,2012,54.5
bgr,mf,total,2013,57.29999923706055
bgr,mf,youth,2013,46.599998474121094
bgr,mf,adult,2013,59.20000076293945
bgr,m,total,2013,58.29999923706055
bgr,m,youth,2013,44.400001525878906
bgr,m,adult,2013,61.099998474121094
bgr,f,total,2013,55.900001525878906
bgr,f,youth,2013,50.29999923706055
bgr,f,adult,2013,56.70000076293945
bgr,mf,total,2014,60.400001525878906
bgr,mf,youth,2014,49.400001525878906
bgr,mf,adult,2014,61.900001525878906
bgr,m,total,2014,62.400001525878906
bgr,m,youth,2014,50.70000076293945
bgr,m,adult,2014,64.19999694824219
bgr,f,total,2014,57.5
bgr,f,youth,2014,47.29999923706055
bgr,f,adult,2014,58.900001525878906
cmr,mf,total,2010,59.29999923706055
cmr,mf,youth,2010,51.900001525878906
cmr,mf,adult,2010,64.0999984741211
cmr,m,total,2010,60.099998474121094
cmr,m,youth,2010,51.79999923706055
cmr,m,adult,2010,65.0
cmr,f,total,2010,58.79999923706055
cmr,f,youth,2010,52.0
cmr,f,adult,2010,63.400001525878906
can,mf,total,1980,5.099999904632568
can,mf,youth,1980,3.299999952316284
can,mf,adult,1980,6.699999809265137
can,m,total,1980,5.400000095367432
can,m,youth,1980,3.0
can,m,adult,1980,7.400000095367432
can,f,total,1980,4.800000190734863
can,f,youth,1980,3.700000047683716
can,f,adult,1980,5.800000190734863
can,mf,total,1981,5.699999809265137
can,mf,youth,1981,3.9000000953674316
can,mf,adult,1981,7.099999904632568
can,m,total,1981,6.5
can,m,youth,1981,4.199999809265137
can,m,adult,1981,8.5
can,f,total,1981,4.599999904632568
can,f,youth,1981,3.4000000953674316
can,f,adult,1981,5.599999904632568
can,mf,total,1982,6.900000095367432
can,mf,youth,1982,5.400000095367432
can,mf,adult,1982,8.0
can,m,total,1982,7.300000190734863
can,m,youth,1982,5.5
can,m,adult,1982,8.699999809265137
can,f,total,1982,6.199999809265137
can,f,youth,1982,5.199999809265137
can,f,adult,1982,6.900000095367432
can,mf,total,1983,11.800000190734863
can,mf,youth,1983,8.600000381469727
can,mf,adult,1983,14.0
can,m,total,1983,13.100000381469727
can,m,youth,1983,9.399999618530273
can,m,adult,1983,15.699999809265137
can,f,total,1983,9.800000190734863
can,f,youth,1983,7.5
can,f,adult,1983,11.399999618530273
can,mf,total,1984,11.800000190734863
can,mf,youth,1984,7.099999904632568
can,mf,adult,1984,14.5
can,m,total,1984,13.100000381469727
can,m,youth,1984,7.300000190734863
can,m,adult,1984,16.5
can,f,total,1984,9.899999618530273
can,f,youth,1984,6.800000190734863
can,f,adult,1984,11.699999809265137
can,mf,total,1985,12.0
can,mf,youth,1985,6.400000095367432
can,mf,adult,1985,15.0
can,m,total,1985,13.5
can,m,youth,1985,6.599999904632568
can,m,adult,1985,17.399999618530273
can,f,total,1985,9.899999618530273
can,f,youth,1985,6.199999809265137
can,f,adult,1985,11.800000190734863
can,mf,total,1986,10.5
can,mf,youth,1986,5.0
can,mf,adult,1986,13.399999618530273
can,m,total,1986,11.699999809265137
can,m,youth,1986,5.300000190734863
can,m,adult,1986,15.199999809265137
can,f,total,1986,8.899999618530273
can,f,youth,1986,4.599999904632568
can,f,adult,1986,11.100000381469727
can,mf,total,1987,10.5
can,mf,youth,1987,4.800000190734863
can,mf,adult,1987,13.300000190734863
can,m,total,1987,12.5
can,m,youth,1987,5.0
can,m,adult,1987,16.399999618530273
can,f,total,1987,8.100000381469727
can,f,youth,1987,4.5
can,f,adult,1987,9.800000190734863
can,mf,total,1988,8.699999809265137
can,mf,youth,1988,3.0999999046325684
can,mf,adult,1988,11.199999809265137
can,m,total,1988,10.100000381469727
can,m,youth,1988,3.200000047683716
can,m,adult,1988,13.399999618530273
can,f,total,1988,7.099999904632568
can,f,youth,1988,2.9000000953674316
can,f,adult,1988,8.800000190734863
can,mf,total,1989,8.100000381469727
can,mf,youth,1989,2.700000047683716
can,mf,adult,1989,10.300000190734863
can,m,total,1989,9.300000190734863
can,m,youth,1989,2.9000000953674316
can,m,adult,1989,12.199999809265137
can,f,total,1989,6.699999809265137
can,f,youth,1989,2.4000000953674316
can,f,adult,1989,8.199999809265137
can,mf,total,1990,7.099999904632568
can,mf,youth,1990,2.9000000953674316
can,mf,adult,1990,8.800000190734863
can,m,total,1990,7.900000095367432
can,m,youth,1990,3.299999952316284
can,m,adult,1990,9.800000190734863
can,f,total,1990,6.0
can,f,youth,1990,2.4000000953674316
can,f,adult,1990,7.400000095367432
can,mf,total,1991,8.899999618530273
can,mf,youth,1991,4.699999809265137
can,mf,adult,1991,10.5
can,m,total,1991,9.199999809265137
can,m,youth,1991,4.800000190734863
can,m,adult,1991,11.100000381469727
can,f,total,1991,8.300000190734863
can,f,youth,1991,4.5
can,f,adult,1991,9.699999809265137
can,mf,total,1992,13.300000190734863
can,mf,youth,1992,6.699999809265137
can,mf,adult,1992,15.699999809265137
can,m,total,1992,14.300000190734863
can,m,youth,1992,7.5
can,m,adult,1992,17.0
can,f,total,1992,11.699999809265137
can,f,youth,1992,5.599999904632568
can,f,adult,1992,13.899999618530273
can,mf,total,1993,16.200000762939453
can,mf,youth,1993,8.300000190734863
can,mf,adult,1993,19.0
can,m,total,1993,18.0
can,m,youth,1993,9.699999809265137
can,m,adult,1993,21.100000381469727
can,f,total,1993,13.800000190734863
can,f,youth,1993,6.099999904632568
can,f,adult,1993,16.299999237060547
can,mf,total,1994,17.399999618530273
can,mf,youth,1994,8.899999618530273
can,mf,adult,1994,20.5
can,m,total,1994,19.100000381469727
can,m,youth,1994,9.899999618530273
can,m,adult,1994,22.5
can,f,total,1994,15.199999809265137
can,f,youth,1994,7.400000095367432
can,f,adult,1994,17.700000762939453
can,mf,total,1995,16.299999237060547
can,mf,youth,1995,7.099999904632568
can,mf,adult,1995,19.600000381469727
can,m,total,1995,17.899999618530273
