country,sex,age_group,year,labour_force_000
irl,m,youth,2000,188.6999969482422
irl,m,adult,2000,858.2999877929688
irl,f,total,2000,719.2999877929688
irl,f,youth,2000,154.89999389648438
irl,f,adult,2000,564.4000244140625
irl,mf,total,2001,1808.0
irl,mf,youth,2001,333.1000061035156
irl,mf,adult,2001,1474.9000244140625
irl,m,total,2001,1068.800048828125
irl,m,youth,2001,184.60000610351562
irl,m,adult,2001,884.2000122070312
irl,f,total,2001,739.2000122070312
irl,f,youth,2001,148.5
irl,f,adult,2001,590.7000122070312
irl,mf,total,2002,1851.5
irl,mf,youth,2002,324.3999938964844
irl,mf,adult,2002,1527.0999755859375
irl,m,total,2002,1083.0
irl,m,youth,2002,178.10000610351562
irl,m,adult,2002,904.9000244140625
irl,f,total,2002,768.5
irl,f,youth,2002,146.3000030517578
irl,f,adult,2002,622.2000122070312
irl,mf,total,2003,1887.4000244140625
irl,mf,youth,2003,325.70001220703125
irl,mf,adult,2003,1561.699951171875
irl,m,total,2003,1099.699951171875
irl,m,youth,2003,176.6999969482422
irl,m,adult,2003,923.0
irl,f,total,2003,787.7000122070312
irl,f,youth,2003,149.0
irl,f,adult,2003,638.7000122070312
irl,mf,total,2004,1940.800048828125
irl,mf,youth,2004,323.6000061035156
irl,mf,adult,2004,1617.199951171875
irl,m,total,2004,1132.0999755859375
irl,m,youth,2004,177.60000610351562
irl,m,adult,2004,954.5
irl,f,total,2004,808.7000122070312
irl,f,youth,2004,146.0
irl,f,adult,2004,662.7000122070312
irl,mf,total,2005,2041.5
irl,mf,youth,2005,335.20001220703125
irl,mf,adult,2005,1706.300048828125
irl,m,total,2005,1180.0
irl,m,youth,2005,179.8000030517578
irl,m,adult,2005,1000.2000122070312
irl,f,total,2005,861.5
irl,f,youth,2005,155.39999389648438
irl,f,adult,2005,706.0999755859375
irl,mf,total,2006,2134.10009765625
irl,mf,youth,2006,349.3999938964844
irl,mf,adult,2006,1784.699951171875
irl,m,total,2006,1232.0999755859375
irl,m,youth,2006,192.10000610351562
irl,m,adult,2006,1040.0
irl,f,total,2006,902.0
irl,f,youth,2006,157.3000030517578
irl,f,adult,2006,744.7000122070312
irl,mf,total,2007,2243.699951171875
irl,mf,youth,2007,372.70001220703125
irl,mf,adult,2007,1871.0
irl,m,total,2007,1283.0
irl,m,youth,2007,199.60000610351562
irl,m,adult,2007,1083.4000244140625
irl,f,total,2007,960.7000122070312
irl,f,youth,2007,173.10000610351562
irl,f,adult,2007,787.5999755859375
irl,mf,total,2008,2278.39990234375
irl,mf,youth,2008,360.6000061035156
irl,mf,adult,2008,1917.800048828125
irl,m,total,2008,1295.4000244140625
irl,m,youth,2008,190.1999969482422
irl,m,adult,2008,1105.199951171875
irl,f,total,2008,983.0
irl,f,youth,2008,170.39999389648438
irl,f,adult,2008,812.5999755859375
irl,mf,total,2009,2248.800048828125
irl,mf,youth,2009,326.29998779296875
irl,mf,adult,2009,1922.5
irl,m,total,2009,1265.5999755859375
irl,m,youth,2009,167.60000610351562
irl,m,adult,2009,1098.0
irl,f,total,2009,983.2000122070312
irl,f,youth,2009,158.6999969482422
irl,f,adult,2009,824.5
irl,mf,total,2010,2198.60009765625
irl,mf,youth,2010,274.20001220703125
irl,mf,adult,2010,1924.4000244140625
irl,m,total,2010,1223.4000244140625
irl,m,youth,2010,141.1999969482422
irl,m,adult,2010,1082.199951171875
irl,f,total,2010,975.2000122070312
irl,f,youth,2010,133.0
irl,f,adult,2010,842.2000122070312
irl,mf,total,2011,2178.5
irl,mf,youth,2011,243.3000030517578
irl,mf,adult,2011,1935.199951171875
irl,m,total,2011,1206.699951171875
irl,m,youth,2011,124.5
irl,m,adult,2011,1082.199951171875
irl,f,total,2011,971.7999877929688
irl,f,youth,2011,118.80000305175781
irl,f,adult,2011,853.0
irl,mf,total,2012,2159.0
irl,mf,youth,2012,230.5
irl,mf,adult,2012,1928.5
irl,m,total,2012,1193.4000244140625
irl,m,youth,2012,118.5
irl,m,adult,2012,1074.9000244140625
irl,f,total,2012,965.5999755859375
irl,f,youth,2012,112.0
irl,f,adult,2012,853.5999755859375
irl,mf,total,2013,2170.60009765625
irl,mf,youth,2013,218.60000610351562
irl,mf,adult,2013,1952.0
irl,m,total,2013,1195.199951171875
irl,m,youth,2013,113.5
irl,m,adult,2013,1081.699951171875
irl,f,total,2013,975.4000244140625
irl,f,youth,2013,105.0999984741211
irl,f,adult,2013,870.2999877929688
irl,mf,total,2014,2156.10009765625
irl,mf,youth,2014,195.1999969482422
irl,mf,adult,2014,1960.9000244140625
irl,m,total,2014,1191.9000244140625
irl,m,youth,2014,104.5999984741211
irl,m,adult,2014,1087.300048828125
irl,f,total,2014,964.2000122070312
irl,f,youth,2014,90.5999984741211
irl,f,adult,2014,873.5999755859375
isr,mf,total,1995,2423.199951171875
isr,mf,youth,1995,605.2319946289062
isr,mf,adult,1995,1817.968017578125
isr,m,total,1995,1390.9620361328125
isr,m,youth,1995,341.15899658203125
isr,m,adult,1995,1049.802978515625
isr,f,total,1995,1032.238037109375
isr,f,youth,1995,264.072998046875
isr,f,adult,1995,768.1649780273438
isr,mf,total,1996,2466.840087890625
isr,mf,youth,1996,603.343994140625
isr,mf,adult,1996,1863.4959716796875
isr,m,total,1996,1408.14794921875
isr,m,youth,1996,336.8089904785156
isr,m,adult,1996,1071.3389892578125
isr,f,total,1996,1058.6920166015625
isr,f,youth,1996,266.5350036621094
isr,f,adult,1996,792.156982421875
isr,mf,total,1997,2516.718017578125
isr,mf,youth,1997,604.5159912109375
isr,mf,adult,1997,1912.2020263671875
isr,m,total,1997,1430.3580322265625
isr,m,youth,1997,339.43499755859375
isr,m,adult,1997,1090.9229736328125
isr,f,total,1997,1086.3599853515625
isr,f,youth,1997,265.08099365234375
isr,f,adult,1997,821.2789916992188
isr,mf,total,1998,2559.94189453125
isr,mf,youth,1998,596.8060302734375
isr,mf,adult,1998,1963.135986328125
isr,m,total,1998,1440.4429931640625
isr,m,youth,1998,336.9320068359375
isr,m,adult,1998,1103.510986328125
isr,f,total,1998,1119.4990234375
isr,f,youth,1998,259.8739929199219
isr,f,adult,1998,859.625
isr,mf,total,1999,2643.907958984375
isr,mf,youth,1999,606.2760009765625
isr,mf,adult,1999,2037.6319580078125
isr,m,total,1999,1468.2989501953125
isr,m,youth,1999,333.75
isr,m,adult,1999,1134.5489501953125
isr,f,total,1999,1175.6090087890625
isr,f,youth,1999,272.5260009765625
isr,f,adult,1999,903.0830078125
isr,mf,total,2000,2747.362060546875
isr,mf,youth,2000,630.6929931640625
isr,mf,adult,2000,2116.6689453125
isr,m,total,2000,1513.9990234375
isr,m,youth,2000,342.2829895019531
isr,m,adult,2000,1171.7159423828125
isr,f,total,2000,1233.363037109375
isr,f,youth,2000,288.4100036621094
isr,f,adult,2000,944.9530029296875
isr,mf,total,2001,2818.5419921875
isr,mf,youth,2001,627.6950073242188
isr,mf,adult,2001,2190.846923828125
isr,m,total,2001,1547.251953125
isr,m,youth,2001,338.1730041503906
isr,m,adult,2001,1209.0789794921875
isr,f,total,2001,1271.2900390625
isr,f,youth,2001,289.5220031738281
isr,f,adult,2001,981.7680053710938
isr,mf,total,2002,2846.406005859375
isr,mf,youth,2002,588.875
isr,mf,adult,2002,2257.531005859375
isr,m,total,2002,1557.3570556640625
isr,m,youth,2002,317.3110046386719
isr,m,adult,2002,1240.0460205078125
isr,f,total,2002,1289.0489501953125
isr,f,youth,2002,271.5639953613281
isr,f,adult,2002,1017.4849853515625
isr,mf,total,2003,2914.54296875
isr,mf,youth,2003,594.6959838867188
isr,mf,adult,2003,2319.846923828125
isr,m,total,2003,1580.991943359375
isr,m,youth,2003,313.1520080566406
isr,m,adult,2003,1267.8399658203125
isr,f,total,2003,1333.551025390625
isr,f,youth,2003,281.54400634765625
isr,f,adult,2003,1052.0069580078125
isr,mf,total,2004,2989.715087890625
isr,mf,youth,2004,608.6060180664062
isr,mf,adult,2004,2381.10888671875
isr,m,total,2004,1621.123046875
isr,m,youth,2004,321.0450134277344
isr,m,adult,2004,1300.0780029296875
isr,f,total,2004,1368.592041015625
isr,f,youth,2004,287.5610046386719
isr,f,adult,2004,1081.031005859375
isr,mf,total,2005,3064.97998046875
isr,mf,youth,2005,629.2559814453125
isr,mf,adult,2005,2435.72412109375
isr,m,total,2005,1657.136962890625
isr,m,youth,2005,333.1679992675781
isr,m,adult,2005,1323.968994140625
isr,f,total,2005,1407.843017578125
isr,f,youth,2005,296.0880126953125
isr,f,adult,2005,1111.7550048828125
isr,mf,total,2006,3141.905029296875
isr,mf,youth,2006,640.5980224609375
isr,mf,adult,2006,2501.306884765625
isr,m,total,2006,1699.364013671875
isr,m,youth,2006,339.6310119628906
isr,m,adult,2006,1359.7330322265625
isr,f,total,2006,1442.541015625
isr,f,youth,2006,300.9670104980469
isr,f,adult,2006,1141.573974609375
isr,mf,total,2007,3225.673095703125
isr,mf,youth,2007,639.5830078125
isr,mf,adult,2007,2586.090087890625
isr,m,total,2007,1744.8790283203125
isr,m,youth,2007,342.9750061035156
isr,m,adult,2007,1401.904052734375
isr,f,total,2007,1480.7939453125
isr,f,youth,2007,296.6080017089844
isr,f,adult,2007,1184.18603515625
isr,mf,total,2008,3285.115966796875
isr,mf,youth,2008,626.5469970703125
isr,mf,adult,2008,2658.569091796875
isr,m,total,2008,1777.6199951171875
isr,m,youth,2008,338.0950012207031
isr,m,adult,2008,1439.5250244140625
isr,f,total,2008,1507.4959716796875
isr,f,youth,2008,288.4519958496094
isr,f,adult,2008,1219.0439453125
isr,mf,total,2009,3392.031982421875
isr,mf,youth,2009,617.0250244140625
isr,mf,adult,2009,2775.007080078125
isr,m,total,2009,1812.176025390625
isr,m,youth,2009,324.5929870605469
isr,m,adult,2009,1487.5830078125
isr,f,total,2009,1579.85595703125
isr,f,youth,2009,292.4320068359375
isr,f,adult,2009,1287.4239501953125
isr,mf,total,2010,3468.80810546875
isr,mf,youth,2010,620.0130004882812
isr,mf,adult,2010,2848.794921875
isr,m,total,2010,1854.8170166015625
isr,m,youth,2010,327.2030029296875
isr,m,adult,2010,1527.614013671875
isr,f,total,2010,1613.990966796875
isr,f,youth,2010,292.80999755859375
isr,f,adult,2010,1321.1810302734375
isr,mf,total,2011,3516.52392578125
isr,mf,youth,2011,598.1309814453125
isr,mf,adult,2011,2918.39306640625
isr,m,total,2011,1884.614990234375
isr,m,youth,2011,317.8840026855469
isr,m,adult,2011,1566.73095703125
isr,f,total,2011,1631.9090576171875
isr,f,youth,2011,280.24700927734375
isr,f,adult,2011,1351.6619873046875
isr,mf,total,2012,3606.39990234375
isr,mf,youth,2012,593.2999877929688
isr,mf,adult,2012,3013.10009765625
isr,m,total,2012,1918.0
isr,m,youth,2012,308.70001220703125
isr,m,adult,2012,1609.300048828125
isr,f,total,2012,1688.4000244140625
isr,f,youth,2012,284.6000061035156
isr,f,adult,2012,1403.800048828125
isr,mf,total,2013,3677.800048828125
isr,mf,youth,2013,604.4000244140625
isr,mf,adult,2013,3073.39990234375
isr,m,total,2013,1955.9000244140625
isr,m,youth,2013,318.29998779296875
isr,m,adult,2013,1637.5999755859375
isr,f,total,2013,1721.9000244140625
isr,f,youth,2013,286.1000061035156
isr,f,adult,2013,1435.800048828125
isr,mf,total,2014,3778.30908203125
isr,mf,youth,2014,614.3489990234375
isr,mf,adult,2014,3163.9599609375
isr,m,total,2014,1997.541015625
isr,m,youth,2014,322.0870056152344
isr,m,adult,2014,1675.4539794921875
isr,f,total,2014,1780.7679443359375
isr,f,youth,2014,292.2619934082031
isr,f,adult,2014,1488.5059814453125
ita,mf,total,1983,22831.0
ita,mf,youth,1983,4259.0
ita,mf,adult,1983,18572.0
ita,m,total,1983,15010.0
ita,m,youth,1983,2335.0
ita,m,adult,1983,12675.0
ita,f,total,1983,7821.0
ita,f,youth,1983,1924.0
ita,f,adult,1983,5897.0
ita,mf,total,1984,22944.0
ita,mf,youth,1984,4223.0
ita,mf,adult,1984,18721.0
ita,m,total,1984,14959.0
ita,m,youth,1984,2295.0
ita,m,adult,1984,12664.0
ita,f,total,1984,7985.0
ita,f,youth,1984,1928.0
ita,f,adult,1984,6057.0
ita,mf,total,1985,23123.0
ita,mf,youth,1985,4199.0
ita,mf,adult,1985,18924.0
ita,m,total,1985,15009.0
ita,m,youth,1985,2276.0
ita,m,adult,1985,12733.0
ita,f,total,1985,8114.0
ita,f,youth,1985,1923.0
ita,f,adult,1985,6191.0
ita,mf,total,1986,23465.0
ita,mf,youth,1986,4271.0
ita,mf,adult,1986,19194.0
ita,m,total,1986,15065.0
ita,m,youth,1986,2294.0
ita,m,adult,1986,12771.0
ita,f,total,1986,8400.0
ita,f,youth,1986,1977.0
ita,f,adult,1986,6423.0
ita,mf,total,1987,23669.0
ita,mf,youth,1987,4319.0
ita,mf,adult,1987,19350.0
ita,m,total,1987,15075.0
ita,m,youth,1987,2316.0
ita,m,adult,1987,12759.0
ita,f,total,1987,8594.0
ita,f,youth,1987,2003.0
ita,f,adult,1987,6591.0
ita,mf,total,1988,23986.0
ita,mf,youth,1988,4382.0
ita,mf,adult,1988,19604.0
ita,m,total,1988,15228.0
ita,m,youth,1988,2352.0
ita,m,adult,1988,12876.0
ita,f,total,1988,8758.0
ita,f,youth,1988,2030.0
ita,f,adult,1988,6728.0
ita,mf,total,1989,23869.0
ita,mf,youth,1989,4217.0
ita,mf,adult,1989,19652.0
ita,m,total,1989,15070.0
ita,m,youth,1989,2258.0
ita,m,adult,1989,12812.0
ita,f,total,1989,8799.0
ita,f,youth,1989,1959.0
ita,f,adult,1989,6840.0
ita,mf,total,1990,24150.0
ita,mf,youth,1990,4340.0
ita,mf,adult,1990,19810.0
ita,m,total,1990,15192.0
ita,m,youth,1990,2359.0
ita,m,adult,1990,12833.0
ita,f,total,1990,8958.0
ita,f,youth,1990,1981.0
ita,f,adult,1990,6977.0
ita,mf,total,1991,24256.0
ita,mf,youth,1991,4195.0
ita,mf,adult,1991,20061.0
ita,m,total,1991,15245.0
ita,m,youth,1991,2302.0
ita,m,adult,1991,12943.0
ita,f,total,1991,9011.0
ita,f,youth,1991,1893.0
ita,f,adult,1991,7118.0
ita,mf,total,1992,24258.0
ita,mf,youth,1992,4041.0
ita,mf,adult,1992,20217.0
ita,m,total,1992,15172.0
ita,m,youth,1992,2210.0
ita,m,adult,1992,12962.0
ita,f,total,1992,9086.0
ita,f,youth,1992,1831.0
ita,f,adult,1992,7255.0
ita,mf,total,1993,23003.0
ita,mf,youth,1993,3547.0
ita,mf,adult,1993,19456.0
ita,m,total,1993,14729.0
ita,m,youth,1993,2065.0
ita,m,adult,1993,12664.0
ita,f,total,1993,8274.0
ita,f,youth,1993,1482.0
ita,f,adult,1993,6792.0
ita,mf,total,1994,22882.0
ita,mf,youth,1994,3368.0
ita,mf,adult,1994,19514.0
ita,m,total,1994,14609.0
ita,m,youth,1994,1973.0
ita,m,adult,1994,12636.0
ita,f,total,1994,8273.0
ita,f,youth,1994,1395.0
ita,f,adult,1994,6878.0
ita,mf,total,1995,22868.0
ita,mf,youth,1995,3225.0
ita,mf,adult,1995,19643.0
ita,m,total,1995,14505.0
ita,m,youth,1995,1880.0
ita,m,adult,1995,12625.0
ita,f,total,1995,8363.0
ita,f,youth,1995,1345.0
ita,f,adult,1995,7018.0
ita,mf,total,1996,22976.0
ita,mf,youth,1996,3095.0
ita,mf,adult,1996,19881.0
ita,m,total,1996,14485.0
ita,m,youth,1996,1802.0
ita,m,adult,1996,12683.0
ita,f,total,1996,8491.0
ita,f,youth,1996,1293.0
ita,f,adult,1996,7198.0
ita,mf,total,1997,23102.0
ita,mf,youth,1997,3003.0
ita,mf,adult,1997,20099.0
ita,m,total,1997,14515.0
ita,m,youth,1997,1757.0
ita,m,adult,1997,12758.0
ita,f,total,1997,8587.0
ita,f,youth,1997,1246.0
ita,f,adult,1997,7341.0
ita,mf,total,1998,23361.0
ita,mf,youth,1998,2936.0
ita,mf,adult,1998,20425.0
ita,m,total,1998,14586.0
ita,m,youth,1998,1717.0
ita,m,adult,1998,12869.0
ita,f,total,1998,8775.0
ita,f,youth,1998,1219.0
ita,f,adult,1998,7556.0
ita,mf,total,1999,23534.0
ita,mf,youth,1999,2802.0
ita,mf,adult,1999,20732.0
ita,m,total,1999,14597.0
ita,m,youth,1999,1621.0
ita,m,adult,1999,12976.0
ita,f,total,1999,8937.0
ita,f,youth,1999,1181.0
ita,f,adult,1999,7756.0
ita,mf,total,2000,23719.94921875
ita,mf,youth,2000,2692.93896484375
ita,mf,adult,2000,21027.009765625
ita,m,total,2000,14640.2197265625
ita,m,youth,2000,1543.758056640625
ita,m,adult,2000,13096.4697265625
ita,f,total,2000,9079.7236328125
ita,f,youth,2000,1149.1810302734375
ita,f,adult,2000,7930.5419921875
ita,mf,total,2001,23900.599609375
ita,mf,youth,2001,2478.02490234375
ita,mf,adult,2001,21422.580078125
ita,m,total,2001,14639.8701171875
ita,m,youth,2001,1420.4739990234375
ita,m,adult,2001,13219.3896484375
ita,f,total,2001,9260.736328125
ita,f,youth,2001,1057.551025390625
ita,f,adult,2001,8203.185546875
ita,mf,total,2002,24085.0
ita,mf,youth,2002,2347.0
ita,mf,adult,2002,21738.0
ita,m,total,2002,14701.0
ita,m,youth,2002,1361.0
ita,m,adult,2002,13340.0
ita,f,total,2002,9384.0
ita,f,youth,2002,986.0
ita,f,adult,2002,8398.0
ita,mf,total,2003,24229.419921875
ita,mf,youth,2003,2281.77587890625
ita,mf,adult,2003,21947.650390625
ita,m,total,2003,14764.5498046875
ita,m,youth,2003,1331.592041015625
ita,m,adult,2003,13432.9599609375
ita,f,total,2003,9464.87109375
ita,f,youth,2003,950.1840209960938
ita,f,adult,2003,8514.6884765625
ita,mf,total,2004,24306.8203125
ita,mf,youth,2004,2165.587890625
ita,mf,adult,2004,22141.23046875
ita,m,total,2004,14466.3701171875
ita,m,youth,2004,1221.2490234375
ita,m,adult,2004,13245.1201171875
ita,f,total,2004,9840.44921875
ita,f,youth,2004,944.3389892578125
ita,f,adult,2004,8896.1103515625
ita,mf,total,2005,24284.2890625
ita,mf,youth,2005,2016.073974609375
ita,mf,adult,2005,22268.220703125
ita,m,total,2005,14494.6796875
ita,m,youth,2005,1171.9539794921875
ita,m,adult,2005,13322.73046875
ita,f,total,2005,9789.61328125
ita,f,youth,2005,844.1199951171875
ita,f,adult,2005,8945.4931640625
ita,mf,total,2006,24411.880859375
ita,mf,youth,2006,1925.8780517578125
ita,mf,adult,2006,22486.0
ita,m,total,2006,14543.599609375
ita,m,youth,2006,1143.0880126953125
ita,m,adult,2006,13400.509765625
ita,f,total,2006,9868.28125
ita,f,youth,2006,782.7899780273438
ita,f,adult,2006,9085.4912109375
ita,mf,total,2007,24375.3203125
ita,mf,youth,2007,1827.8380126953125
ita,mf,adult,2007,22547.48046875
ita,m,total,2007,14519.830078125
ita,m,youth,2007,1089.8580322265625
ita,m,adult,2007,13429.9697265625
ita,f,total,2007,9855.48828125
ita,f,youth,2007,737.97998046875
ita,f,adult,2007,9117.5078125
ita,mf,total,2008,24754.66015625
ita,mf,youth,2008,1831.6390380859375
ita,mf,adult,2008,22923.01953125
ita,m,total,2008,14623.9599609375
ita,m,youth,2008,1087.9859619140625
ita,m,adult,2008,13535.98046875
ita,f,total,2008,10130.7001953125
ita,f,youth,2008,743.6530151367188
ita,f,adult,2008,9387.046875
ita,mf,total,2009,24605.279296875
ita,mf,youth,2009,1724.7030029296875
ita,mf,adult,2009,22880.5703125
ita,m,total,2009,14517.3798828125
ita,m,youth,2009,1033.0419921875
ita,m,adult,2009,13484.330078125
ita,f,total,2009,10087.900390625
ita,f,youth,2009,691.6610107421875
ita,f,adult,2009,9396.2392578125
ita,mf,total,2010,24582.5703125
ita,mf,youth,2010,1680.1409912109375
ita,mf,adult,2010,22902.4296875
ita,m,total,2010,14458.5703125
ita,m,youth,2010,1004.8920288085938
ita,m,adult,2010,13453.6796875
ita,f,total,2010,10124.0
ita,f,youth,2010,675.2490234375
ita,f,adult,2010,9448.7509765625
ita,mf,total,2011,24659.5390625
ita,mf,youth,2011,1622.2659912109375
ita,mf,adult,2011,23037.279296875
ita,m,total,2011,14424.6298828125
ita,m,youth,2011,957.2919921875
ita,m,adult,2011,13467.33984375
ita,f,total,2011,10234.91015625
ita,f,youth,2011,664.9739990234375
ita,f,adult,2011,9569.9384765625
ita,mf,total,2012,25256.990234375
ita,mf,youth,2012,1711.25
ita,mf,adult,2012,23545.740234375
ita,m,total,2012,14627.580078125
ita,m,youth,2012,1010.8179931640625
ita,m,adult,2012,13616.759765625
ita,f,total,2012,10629.41015625
ita,f,youth,2012,700.4320068359375
ita,f,adult,2012,9928.978515625
ita,mf,total,2013,25259.19921875
ita,mf,youth,2013,1627.3759765625
ita,mf,adult,2013,23631.8203125
ita,m,total,2013,14588.5703125
ita,m,youth,2013,944.3040161132812
ita,m,adult,2013,13644.26953125
ita,f,total,2013,10670.6298828125
ita,f,youth,2013,683.072021484375
ita,f,adult,2013,9987.552734375
ita,mf,total,2014,25514.919921875
ita,mf,youth,2014,1621.56201171875
ita,mf,adult,2014,23893.359375
ita,m,total,2014,14687.240234375
ita,m,youth,2014,950.2849731445312
ita,m,adult,2014,13736.9599609375
ita,f,total,2014,10827.6796875
ita,f,youth,2014,671.2769775390625
ita,f,adult,2014,10156.400390625
jam,mf,total,1992,1074.9000244140625
jam,m,total,1992,570.2000122070312
jam,f,total,1992,505.0
jam,mf,total,1993,1083.0999755859375
jam,m,total,1993,571.2999877929688
jam,f,total,1993,511.79998779296875
jam,mf,total,1994,1090.5999755859375
jam,m,total,1994,574.7000122070312
jam,f,total,1994,515.9000244140625
jam,mf,total,1995,1150.0999755859375
jam,m,total,1995,618.0
jam,f,total,1995,532.2999877929688
jam,mf,total,1996,1142.800048828125
jam,m,total,1996,614.5999755859375
jam,f,total,1996,528.2000122070312
jam,mf,total,1997,1133.9000244140625
jam,m,total,1997,613.9000244140625
jam,f,total,1997,520.0999755859375
jam,mf,total,1998,1128.800048828125
jam,m,total,1998,614.4000244140625
jam,f,total,1998,514.4000244140625
jam,mf,total,1999,1119.0999755859375
jam,m,total,1999,611.7000122070312
jam,f,total,1999,507.3999938964844
jam,mf,total,2000,1105.300048828125
jam,m,total,2000,615.0
jam,f,total,2000,490.29998779296875
jam,mf,total,2001,1104.800048828125
jam,m,total,2001,618.0999755859375
jam,f,total,2001,486.6000061035156
jpn,mf,total,1980,56500.0
jpn,mf,youth,1980,6990.0
jpn,mf,adult,1980,49510.0
jpn,m,total,1980,34640.0
jpn,m,youth,1980,3520.0
jpn,m,adult,1980,31120.0
jpn,f,total,1980,21860.0
jpn,f,youth,1980,3470.0
jpn,f,adult,1980,18390.0
jpn,mf,total,1981,57060.0
jpn,mf,youth,1981,6980.0
jpn,mf,adult,1981,50080.0
jpn,m,total,1981,34980.0
jpn,m,youth,1981,3540.0
jpn,m,adult,1981,31440.0
jpn,f,total,1981,22080.0
jpn,f,youth,1981,3440.0
jpn,f,adult,1981,18640.0
jpn,mf,total,1982,57810.0
jpn,mf,youth,1982,7020.0
jpn,mf,adult,1982,50790.0
jpn,m,total,1982,35270.0
jpn,m,youth,1982,3570.0
jpn,m,adult,1982,31700.0
jpn,f,total,1982,22540.0
jpn,f,youth,1982,3450.0
jpn,f,adult,1982,19090.0
jpn,mf,total,1983,58890.0
jpn,mf,youth,1983,7290.0
jpn,mf,adult,1983,51600.0
jpn,m,total,1983,35640.0
jpn,m,youth,1983,3700.0
jpn,m,adult,1983,31940.0
jpn,f,total,1983,23250.0
jpn,f,youth,1983,3590.0
jpn,f,adult,1983,19660.0
jpn,mf,total,1984,59300.0
jpn,mf,youth,1984,7340.0
jpn,mf,adult,1984,51960.0
jpn,m,total,1984,35820.0
jpn,m,youth,1984,3710.0
jpn,m,adult,1984,32110.0
jpn,f,total,1984,23480.0
jpn,f,youth,1984,3630.0
jpn,f,adult,1984,19850.0
jpn,mf,total,1985,59640.0
jpn,mf,youth,1985,7330.0
jpn,mf,adult,1985,52310.0
jpn,m,total,1985,35970.0
jpn,m,youth,1985,3720.0
jpn,m,adult,1985,32250.0
jpn,f,total,1985,23670.0
jpn,f,youth,1985,3610.0
jpn,f,adult,1985,20060.0
jpn,mf,total,1986,60210.0
jpn,mf,youth,1986,7550.0
jpn,mf,adult,1986,52660.0
jpn,m,total,1986,36260.0
jpn,m,youth,1986,3820.0
jpn,m,adult,1986,32440.0
jpn,f,total,1986,23950.0
jpn,f,youth,1986,3730.0
jpn,f,adult,1986,20220.0
jpn,mf,total,1987,60840.0
jpn,mf,youth,1987,7640.0
jpn,mf,adult,1987,53200.0
jpn,m,total,1987,36550.0
jpn,m,youth,1987,3870.0
jpn,m,adult,1987,32680.0
jpn,f,total,1987,24290.0
jpn,f,youth,1987,3770.0
jpn,f,adult,1987,20520.0
jpn,mf,total,1988,61660.0
jpn,mf,youth,1988,7830.0
jpn,mf,adult,1988,53830.0
jpn,m,total,1988,36940.0
jpn,m,youth,1988,3960.0
jpn,m,adult,1988,32980.0
jpn,f,total,1988,24720.0
jpn,f,youth,1988,3870.0
jpn,f,adult,1988,20850.0
jpn,mf,total,1989,62680.0
jpn,mf,youth,1989,8080.0
jpn,mf,adult,1989,54600.0
jpn,m,total,1989,37350.0
jpn,m,youth,1989,4060.0
jpn,m,adult,1989,33290.0
jpn,f,total,1989,25330.0
jpn,f,youth,1989,4020.0
jpn,f,adult,1989,21310.0
jpn,mf,total,1990,63950.0
jpn,mf,youth,1990,8340.0
jpn,mf,adult,1990,55610.0
jpn,m,total,1990,38000.0
jpn,m,youth,1990,4210.0
jpn,m,adult,1990,33790.0
jpn,f,total,1990,25950.0
jpn,f,youth,1990,4130.0
jpn,f,adult,1990,21820.0
jpn,mf,total,1991,65070.0
jpn,mf,youth,1991,8740.0
jpn,mf,adult,1991,56330.0
jpn,m,total,1991,38550.0
jpn,m,youth,1991,4450.0
jpn,m,adult,1991,34100.0
jpn,f,total,1991,26520.0
jpn,f,youth,1991,4290.0
jpn,f,adult,1991,22230.0
jpn,mf,total,1992,65800.0
jpn,mf,youth,1992,8950.0
jpn,mf,adult,1992,56850.0
jpn,m,total,1992,39010.0
jpn,m,youth,1992,4590.0
jpn,m,adult,1992,34420.0
jpn,f,total,1992,26790.0
jpn,f,youth,1992,4360.0
jpn,f,adult,1992,22430.0
jpn,mf,total,1993,66170.0
jpn,mf,youth,1993,9010.0
jpn,mf,adult,1993,57160.0
jpn,m,total,1993,39360.0
jpn,m,youth,1993,4660.0
jpn,m,adult,1993,34700.0
jpn,f,total,1993,26810.0
jpn,f,youth,1993,4350.0
jpn,f,adult,1993,22460.0
jpn,mf,total,1994,66440.0
jpn,mf,youth,1994,8990.0
jpn,mf,adult,1994,57450.0
jpn,m,total,1994,39510.0
jpn,m,youth,1994,4650.0
jpn,m,adult,1994,34860.0
jpn,f,total,1994,26930.0
jpn,f,youth,1994,4340.0
jpn,f,adult,1994,22590.0
jpn,mf,total,1995,66660.0
jpn,mf,youth,1995,8860.0
jpn,mf,adult,1995,57800.0
jpn,m,total,1995,39660.0
jpn,m,youth,1995,4580.0
jpn,m,adult,1995,35080.0
jpn,f,total,1995,27000.0
jpn,f,youth,1995,4280.0
jpn,f,adult,1995,22720.0
jpn,mf,total,1996,67100.0
jpn,mf,youth,1996,8770.0
jpn,mf,adult,1996,58330.0
jpn,m,total,1996,39910.0
jpn,m,youth,1996,4560.0
jpn,m,adult,1996,35350.0
jpn,f,total,1996,27190.0
jpn,f,youth,1996,4210.0
jpn,f,adult,1996,22980.0
jpn,mf,total,1997,67870.0
jpn,mf,youth,1997,8580.0
jpn,mf,adult,1997,59290.0
jpn,m,total,1997,40260.0
jpn,m,youth,1997,4470.0
