country,sex,age_group,year,long_term_unemployment_rate
kgz,f,total,2011,1.2999999523162842
kgz,f,youth,2011,1.5
kgz,f,adult,2011,1.2000000476837158
kgz,mf,total,2012,1.399999976158142
kgz,mf,youth,2012,2.0999999046325684
kgz,mf,adult,2012,1.2000000476837158
kgz,m,total,2012,1.0
kgz,m,youth,2012,1.2000000476837158
kgz,m,adult,2012,0.8999999761581421
kgz,f,total,2012,2.0999999046325684
kgz,f,youth,2012,3.5
kgz,f,adult,2012,1.7000000476837158
lva,mf,total,2000,8.300000190734863
lva,mf,youth,2000,9.399999618530273
lva,mf,adult,2000,8.199999809265137
lva,m,total,2000,8.899999618530273
lva,m,youth,2000,9.600000381469727
lva,m,adult,2000,8.800000190734863
lva,f,total,2000,7.699999809265137
lva,f,youth,2000,9.199999809265137
lva,f,adult,2000,7.5
lva,mf,total,2001,7.400000095367432
lva,mf,youth,2001,8.899999618530273
lva,mf,adult,2001,7.199999809265137
lva,m,total,2001,8.199999809265137
lva,m,youth,2001,9.699999809265137
lva,m,adult,2001,8.0
lva,f,total,2001,6.599999904632568
lva,f,youth,2001,7.800000190734863
lva,f,adult,2001,6.400000095367432
lva,mf,total,2002,5.599999904632568
lva,mf,youth,2002,5.800000190734863
lva,mf,adult,2002,5.599999904632568
lva,m,total,2002,6.300000190734863
lva,m,youth,2002,5.199999809265137
lva,m,adult,2002,6.5
lva,f,total,2002,4.900000095367432
lva,f,youth,2002,6.5
lva,f,adult,2002,4.699999809265137
lva,mf,total,2003,4.900000095367432
lva,mf,youth,2003,4.300000190734863
lva,mf,adult,2003,5.0
lva,m,total,2003,4.900000095367432
lva,m,youth,2003,3.4000000953674316
lva,m,adult,2003,5.199999809265137
lva,f,total,2003,5.0
lva,f,youth,2003,5.5
lva,f,adult,2003,4.900000095367432
lva,mf,total,2004,4.900000095367432
lva,mf,youth,2004,5.199999809265137
lva,mf,adult,2004,4.900000095367432
lva,m,total,2004,5.0
lva,m,youth,2004,5.300000190734863
lva,m,adult,2004,5.0
lva,f,total,2004,4.800000190734863
lva,f,youth,2004,5.199999809265137
lva,f,adult,2004,4.800000190734863
lva,mf,total,2005,4.5
lva,mf,youth,2005,3.4000000953674316
lva,mf,adult,2005,4.599999904632568
lva,m,total,2005,4.800000190734863
lva,m,youth,2005,2.799999952316284
lva,m,adult,2005,5.199999809265137
lva,f,total,2005,4.099999904632568
lva,f,youth,2005,4.199999809265137
lva,f,adult,2005,4.099999904632568
lva,mf,total,2006,2.4000000953674316
lva,mf,youth,2006,2.5
lva,mf,adult,2006,2.4000000953674316
lva,m,total,2006,2.700000047683716
lva,m,youth,2006,2.200000047683716
lva,m,adult,2006,2.799999952316284
lva,f,total,2006,2.0
lva,f,youth,2006,2.9000000953674316
lva,f,adult,2006,1.899999976158142
lva,mf,total,2007,1.600000023841858
lva,mf,youth,2007,1.2000000476837158
lva,mf,adult,2007,1.7000000476837158
lva,m,total,2007,1.899999976158142
lva,m,youth,2007,1.2999999523162842
lva,m,adult,2007,2.0999999046325684
lva,f,total,2007,1.2999999523162842
lva,f,youth,2007,1.0
lva,f,adult,2007,1.2999999523162842
lva,mf,total,2008,1.899999976158142
lva,mf,youth,2008,1.7999999523162842
lva,mf,adult,2008,1.899999976158142
lva,m,total,2008,1.899999976158142
lva,m,youth,2008,1.7999999523162842
lva,m,adult,2008,1.899999976158142
lva,f,total,2008,1.7999999523162842
lva,f,youth,2008,1.7999999523162842
lva,f,adult,2008,1.7999999523162842
lva,mf,total,2009,4.5
lva,mf,youth,2009,6.900000095367432
lva,mf,adult,2009,4.199999809265137
lva,m,total,2009,5.400000095367432
lva,m,youth,2009,8.199999809265137
lva,m,adult,2009,5.0
lva,f,total,2009,3.5999999046325684
lva,f,youth,2009,5.099999904632568
lva,f,adult,2009,3.4000000953674316
lva,mf,total,2010,8.800000190734863
lva,mf,youth,2010,12.0
lva,mf,adult,2010,8.399999618530273
lva,m,total,2010,10.899999618530273
lva,m,youth,2010,13.100000381469727
lva,m,adult,2010,10.600000381469727
lva,f,total,2010,6.699999809265137
lva,f,youth,2010,10.600000381469727
lva,f,adult,2010,6.199999809265137
lva,mf,total,2011,8.800000190734863
lva,mf,youth,2011,10.199999809265137
lva,mf,adult,2011,8.699999809265137
lva,m,total,2011,11.0
lva,m,youth,2011,11.699999809265137
lva,m,adult,2011,10.899999618530273
lva,f,total,2011,6.699999809265137
lva,f,youth,2011,8.199999809265137
lva,f,adult,2011,6.5
lva,mf,total,2012,7.800000190734863
lva,mf,youth,2012,8.899999618530273
lva,mf,adult,2012,7.699999809265137
lva,m,total,2012,8.600000381469727
lva,m,youth,2012,8.899999618530273
lva,m,adult,2012,8.600000381469727
lva,f,total,2012,7.0
lva,f,youth,2012,8.800000190734863
lva,f,adult,2012,6.900000095367432
lva,mf,total,2013,5.699999809265137
lva,mf,youth,2013,6.800000190734863
lva,mf,adult,2013,5.599999904632568
lva,m,total,2013,6.5
lva,m,youth,2013,6.900000095367432
lva,m,adult,2013,6.400000095367432
lva,f,total,2013,5.0
lva,f,youth,2013,6.699999809265137
lva,f,adult,2013,4.800000190734863
lva,mf,total,2014,4.599999904632568
lva,mf,youth,2014,4.699999809265137
lva,mf,adult,2014,4.599999904632568
lva,m,total,2014,5.300000190734863
lva,m,youth,2014,5.699999809265137
lva,m,adult,2014,5.300000190734863
lva,f,total,2014,4.0
lva,f,youth,2014,3.4000000953674316
lva,f,adult,2014,4.0
lso,mf,total,1997,24.200000762939453
lso,mf,total,2008,15.600000381469727
ltu,mf,total,2000,8.199999809265137
ltu,mf,youth,2000,13.0
ltu,mf,adult,2000,7.599999904632568
ltu,m,total,2000,9.600000381469727
ltu,m,youth,2000,16.100000381469727
ltu,m,adult,2000,8.699999809265137
ltu,f,total,2000,6.699999809265137
ltu,f,youth,2000,8.600000381469727
ltu,f,adult,2000,6.5
ltu,mf,total,2001,10.0
ltu,mf,youth,2001,13.5
ltu,mf,adult,2001,9.600000381469727
ltu,m,total,2001,11.899999618530273
ltu,m,youth,2001,17.0
ltu,m,adult,2001,11.199999809265137
ltu,f,total,2001,8.0
ltu,f,youth,2001,8.600000381469727
ltu,f,adult,2001,8.0
ltu,mf,total,2002,7.300000190734863
ltu,mf,youth,2002,7.699999809265137
ltu,mf,adult,2002,7.300000190734863
ltu,m,total,2002,7.800000190734863
ltu,m,youth,2002,7.199999809265137
ltu,m,adult,2002,7.900000095367432
ltu,f,total,2002,6.800000190734863
ltu,f,youth,2002,8.399999618530273
ltu,f,adult,2002,6.699999809265137
ltu,mf,total,2003,6.0
ltu,mf,youth,2003,6.300000190734863
ltu,mf,adult,2003,5.900000095367432
ltu,m,total,2003,6.0
ltu,m,youth,2003,5.199999809265137
ltu,m,adult,2003,6.099999904632568
ltu,f,total,2003,5.900000095367432
ltu,f,youth,2003,7.900000095367432
ltu,f,adult,2003,5.800000190734863
ltu,mf,total,2004,5.599999904632568
ltu,mf,youth,2004,7.0
ltu,mf,adult,2004,5.5
ltu,m,total,2004,5.300000190734863
ltu,m,youth,2004,7.599999904632568
ltu,m,adult,2004,5.0
ltu,f,total,2004,5.900000095367432
ltu,f,youth,2004,6.199999809265137
ltu,f,adult,2004,5.900000095367432
ltu,mf,total,2005,4.400000095367432
ltu,mf,youth,2005,3.4000000953674316
ltu,mf,adult,2005,4.5
ltu,m,total,2005,4.199999809265137
ltu,m,youth,2005,4.0
ltu,m,adult,2005,4.199999809265137
ltu,f,total,2005,4.599999904632568
ltu,f,youth,2005,2.4000000953674316
ltu,f,adult,2005,4.800000190734863
ltu,mf,total,2006,2.5999999046325684
ltu,mf,youth,2006,2.5
ltu,mf,adult,2006,2.5999999046325684
ltu,m,total,2006,2.5999999046325684
ltu,m,youth,2006,2.700000047683716
ltu,m,adult,2006,2.5999999046325684
ltu,f,total,2006,2.5999999046325684
ltu,f,youth,2006,2.200000047683716
ltu,f,adult,2006,2.5999999046325684
ltu,mf,total,2007,1.399999976158142
ltu,mf,youth,2007,1.7999999523162842
ltu,mf,adult,2007,1.2999999523162842
ltu,m,total,2007,1.5
ltu,m,youth,2007,1.600000023841858
ltu,m,adult,2007,1.399999976158142
ltu,f,total,2007,1.2999999523162842
ltu,f,youth,2007,2.0
ltu,f,adult,2007,1.2000000476837158
ltu,mf,total,2008,1.2999999523162842
ltu,mf,youth,2008,1.399999976158142
ltu,mf,adult,2008,1.2000000476837158
ltu,m,total,2008,1.100000023841858
ltu,m,youth,2008,1.2999999523162842
ltu,m,adult,2008,1.0
ltu,f,total,2008,1.399999976158142
ltu,f,youth,2008,1.5
ltu,f,adult,2008,1.399999976158142
ltu,mf,total,2009,3.299999952316284
ltu,mf,youth,2009,5.199999809265137
ltu,mf,adult,2009,3.0999999046325684
ltu,m,total,2009,3.700000047683716
ltu,m,youth,2009,6.099999904632568
ltu,m,adult,2009,3.4000000953674316
ltu,f,total,2009,2.799999952316284
ltu,f,youth,2009,4.099999904632568
ltu,f,adult,2009,2.700000047683716
ltu,mf,total,2010,7.400000095367432
ltu,mf,youth,2010,10.800000190734863
ltu,mf,adult,2010,7.099999904632568
ltu,m,total,2010,9.0
ltu,m,youth,2010,13.5
ltu,m,adult,2010,8.5
ltu,f,total,2010,5.900000095367432
ltu,f,youth,2010,7.400000095367432
ltu,f,adult,2010,5.699999809265137
ltu,mf,total,2011,8.0
ltu,mf,youth,2011,11.100000381469727
ltu,mf,adult,2011,7.699999809265137
ltu,m,total,2011,9.399999618530273
ltu,m,youth,2011,13.699999809265137
ltu,m,adult,2011,8.899999618530273
ltu,f,total,2011,6.699999809265137
ltu,f,youth,2011,7.5
ltu,f,adult,2011,6.599999904632568
ltu,mf,total,2012,6.599999904632568
ltu,mf,youth,2012,6.800000190734863
ltu,mf,adult,2012,6.599999904632568
ltu,m,total,2012,7.400000095367432
ltu,m,youth,2012,8.899999618530273
ltu,m,adult,2012,7.300000190734863
ltu,f,total,2012,5.699999809265137
ltu,f,youth,2012,4.0
ltu,f,adult,2012,5.900000095367432
ltu,mf,total,2013,5.0
ltu,mf,youth,2013,4.400000095367432
ltu,mf,adult,2013,5.099999904632568
ltu,m,total,2013,5.5
ltu,m,youth,2013,5.800000190734863
ltu,m,adult,2013,5.5
ltu,f,total,2013,4.599999904632568
ltu,f,youth,2013,2.4000000953674316
ltu,f,adult,2013,4.699999809265137
ltu,mf,total,2014,4.800000190734863
ltu,mf,youth,2014,4.400000095367432
ltu,mf,adult,2014,4.800000190734863
ltu,m,total,2014,5.400000095367432
ltu,m,youth,2014,5.400000095367432
ltu,m,adult,2014,5.400000095367432
ltu,f,total,2014,4.199999809265137
ltu,f,youth,2014,2.9000000953674316
ltu,f,adult,2014,4.300000190734863
lux,mf,total,1983,1.100000023841858
lux,mf,youth,1983,2.0999999046325684
lux,mf,adult,1983,0.8999999761581421
lux,m,total,1983,0.800000011920929
lux,m,youth,1983,2.200000047683716
lux,m,adult,1983,0.5
lux,f,total,1983,1.7999999523162842
lux,f,youth,1983,1.899999976158142
lux,f,adult,1983,1.7999999523162842
lux,mf,total,1984,0.699999988079071
lux,mf,youth,1984,1.7999999523162842
lux,mf,adult,1984,0.30000001192092896
lux,m,total,1984,0.5
lux,m,youth,1984,1.2000000476837158
lux,m,adult,1984,0.4000000059604645
lux,f,total,1984,1.0
lux,f,youth,1984,2.5999999046325684
lux,f,adult,1984,0.30000001192092896
lux,mf,total,1985,1.2000000476837158
lux,mf,youth,1985,2.799999952316284
lux,mf,adult,1985,0.800000011920929
lux,m,total,1985,0.8999999761581421
lux,m,youth,1985,2.4000000953674316
lux,m,adult,1985,0.6000000238418579
lux,f,total,1985,1.7000000476837158
lux,f,youth,1985,3.0999999046325684
lux,f,adult,1985,1.100000023841858
lux,mf,total,1986,0.699999988079071
lux,mf,youth,1986,1.899999976158142
lux,mf,adult,1986,0.30000001192092896
lux,m,total,1986,0.4000000059604645
lux,m,youth,1986,1.2000000476837158
lux,m,adult,1986,0.20000000298023224
lux,f,total,1986,1.100000023841858
lux,f,youth,1986,2.5
lux,f,adult,1986,0.5
lux,mf,total,1987,0.8999999761581421
lux,mf,youth,1987,1.2999999523162842
lux,mf,adult,1987,0.800000011920929
lux,m,total,1987,0.699999988079071
lux,m,youth,1987,1.2999999523162842
lux,m,adult,1987,0.6000000238418579
lux,f,total,1987,1.2999999523162842
lux,f,youth,1987,1.399999976158142
lux,f,adult,1987,1.2000000476837158
lux,mf,total,1988,0.4000000059604645
lux,mf,youth,1988,1.399999976158142
lux,mf,adult,1988,0.20000000298023224
lux,m,total,1988,0.30000001192092896
lux,m,youth,1988,1.2999999523162842
lux,m,adult,1988,0.10000000149011612
lux,f,total,1988,0.6000000238418579
lux,f,youth,1988,1.399999976158142
lux,f,adult,1988,0.30000001192092896
lux,mf,total,1989,0.6000000238418579
lux,mf,youth,1989,1.100000023841858
lux,mf,adult,1989,0.5
lux,m,total,1989,0.5
lux,m,youth,1989,1.399999976158142
lux,m,adult,1989,0.30000001192092896
lux,f,total,1989,0.699999988079071
lux,f,youth,1989,0.800000011920929
lux,f,adult,1989,0.699999988079071
lux,mf,total,1990,0.6000000238418579
lux,mf,youth,1990,0.8999999761581421
lux,mf,adult,1990,0.5
lux,m,total,1990,0.6000000238418579
lux,m,youth,1990,1.7999999523162842
lux,m,adult,1990,0.4000000059604645
lux,f,total,1990,0.5
lux,f,youth,1990,0.0
lux,f,adult,1990,0.699999988079071
lux,mf,total,1991,0.30000001192092896
lux,m,total,1991,0.30000001192092896
lux,f,total,1991,0.30000001192092896
lux,mf,total,1992,0.20000000298023224
lux,mf,youth,1992,0.4000000059604645
lux,mf,adult,1992,0.20000000298023224
lux,m,total,1992,0.10000000149011612
lux,m,youth,1992,0.0
lux,m,adult,1992,0.10000000149011612
lux,f,total,1992,0.5
lux,f,youth,1992,0.800000011920929
lux,f,adult,1992,0.4000000059604645
lux,mf,total,1993,0.699999988079071
lux,mf,youth,1993,0.8999999761581421
lux,mf,adult,1993,0.699999988079071
lux,m,total,1993,0.5
lux,m,youth,1993,0.0
lux,m,adult,1993,0.5
lux,f,total,1993,1.100000023841858
lux,f,youth,1993,1.899999976158142
lux,f,adult,1993,1.0
lux,mf,total,1994,1.0
lux,mf,youth,1994,1.399999976158142
lux,mf,adult,1994,1.0
lux,m,total,1994,1.0
lux,m,youth,1994,1.399999976158142
lux,m,adult,1994,0.8999999761581421
lux,f,total,1994,1.0
lux,f,youth,1994,1.2999999523162842
lux,f,adult,1994,1.0
lux,mf,total,1995,0.699999988079071
lux,mf,youth,1995,1.2000000476837158
lux,mf,adult,1995,0.6000000238418579
lux,m,total,1995,0.5
lux,m,youth,1995,1.399999976158142
lux,m,adult,1995,0.4000000059604645
lux,f,total,1995,0.8999999761581421
lux,f,youth,1995,1.0
lux,f,adult,1995,0.8999999761581421
lux,mf,total,1996,0.8999999761581421
lux,mf,youth,1996,3.0999999046325684
lux,mf,adult,1996,0.6000000238418579
lux,m,total,1996,0.699999988079071
lux,m,youth,1996,4.300000190734863
lux,m,adult,1996,0.4000000059604645
lux,f,total,1996,1.2000000476837158
lux,f,youth,1996,1.7000000476837158
lux,f,adult,1996,1.100000023841858
lux,mf,total,1997,0.8999999761581421
lux,mf,youth,1997,1.600000023841858
lux,mf,adult,1997,0.800000011920929
lux,m,total,1997,0.6000000238418579
lux,m,youth,1997,0.30000001192092896
lux,m,adult,1997,0.6000000238418579
lux,f,total,1997,1.2999999523162842
lux,f,youth,1997,3.0999999046325684
lux,f,adult,1997,1.100000023841858
lux,mf,total,1998,0.8999999761581421
lux,mf,youth,1998,1.7999999523162842
lux,mf,adult,1998,0.800000011920929
lux,m,total,1998,0.699999988079071
lux,m,youth,1998,1.899999976158142
lux,m,adult,1998,0.6000000238418579
lux,f,total,1998,1.100000023841858
lux,f,youth,1998,1.7999999523162842
lux,f,adult,1998,1.0
lux,mf,total,1999,0.800000011920929
lux,mf,youth,1999,1.2000000476837158
lux,mf,adult,1999,0.699999988079071
lux,m,total,1999,0.699999988079071
lux,m,youth,1999,1.7999999523162842
lux,m,adult,1999,0.6000000238418579
lux,f,total,1999,0.8999999761581421
lux,f,youth,1999,0.6000000238418579
lux,f,adult,1999,0.8999999761581421
lux,mf,total,2000,0.5
lux,mf,youth,2000,0.8999999761581421
lux,mf,adult,2000,0.5
lux,m,total,2000,0.5
lux,m,youth,2000,1.2000000476837158
lux,m,adult,2000,0.4000000059604645
lux,f,total,2000,0.6000000238418579
lux,f,youth,2000,0.6000000238418579
lux,f,adult,2000,0.6000000238418579
lux,mf,total,2001,0.5
lux,mf,youth,2001,1.0
lux,mf,adult,2001,0.5
lux,m,total,2001,0.5
lux,m,youth,2001,1.0
lux,m,adult,2001,0.5
lux,f,total,2001,0.5
lux,f,youth,2001,0.8999999761581421
lux,f,adult,2001,0.5
lux,mf,total,2002,0.699999988079071
lux,mf,youth,2002,0.6000000238418579
lux,mf,adult,2002,0.699999988079071
lux,m,total,2002,0.6000000238418579
lux,m,youth,2002,0.8999999761581421
lux,m,adult,2002,0.5
lux,f,total,2002,1.0
lux,f,youth,2002,0.20000000298023224
lux,f,adult,2002,1.0
lux,mf,total,2003,0.8999999761581421
lux,mf,youth,2003,1.7000000476837158
lux,mf,adult,2003,0.800000011920929
lux,m,total,2003,0.8999999761581421
lux,m,youth,2003,2.5
lux,m,adult,2003,0.800000011920929
lux,f,total,2003,0.800000011920929
lux,f,youth,2003,0.699999988079071
lux,f,adult,2003,0.8999999761581421
lux,mf,total,2004,1.100000023841858
lux,mf,youth,2004,3.4000000953674316
lux,mf,adult,2004,0.8999999761581421
lux,m,total,2004,0.800000011920929
lux,m,youth,2004,1.600000023841858
lux,m,adult,2004,0.800000011920929
lux,f,total,2004,1.399999976158142
lux,f,youth,2004,5.400000095367432
lux,f,adult,2004,1.100000023841858
lux,mf,total,2005,1.2000000476837158
lux,mf,youth,2005,1.899999976158142
lux,mf,adult,2005,1.100000023841858
lux,m,total,2005,1.2000000476837158
lux,m,youth,2005,1.899999976158142
lux,m,adult,2005,1.100000023841858
lux,f,total,2005,1.2000000476837158
lux,f,youth,2005,2.0
lux,f,adult,2005,1.100000023841858
lux,mf,total,2006,1.399999976158142
lux,mf,youth,2006,4.900000095367432
lux,mf,adult,2006,1.100000023841858
lux,m,total,2006,1.2000000476837158
lux,m,youth,2006,6.900000095367432
lux,m,adult,2006,0.800000011920929
lux,f,total,2006,1.600000023841858
lux,f,youth,2006,2.4000000953674316
lux,f,adult,2006,1.600000023841858
lux,mf,total,2007,1.2000000476837158
lux,mf,youth,2007,3.5
lux,mf,adult,2007,1.0
lux,m,total,2007,1.2999999523162842
lux,m,youth,2007,4.099999904632568
lux,m,adult,2007,1.0
lux,f,total,2007,1.0
lux,f,youth,2007,2.5999999046325684
lux,f,adult,2007,0.8999999761581421
lux,mf,total,2008,1.600000023841858
lux,mf,youth,2008,3.9000000953674316
lux,mf,adult,2008,1.5
lux,m,total,2008,1.2999999523162842
lux,m,youth,2008,2.5
lux,m,adult,2008,1.2000000476837158
lux,f,total,2008,2.0999999046325684
lux,f,youth,2008,5.5
lux,f,adult,2008,1.7999999523162842
lux,mf,total,2009,1.2000000476837158
lux,mf,youth,2009,2.0999999046325684
lux,mf,adult,2009,1.100000023841858
lux,m,total,2009,0.8999999761581421
lux,m,youth,2009,2.200000047683716
lux,m,adult,2009,0.800000011920929
lux,f,total,2009,1.600000023841858
lux,f,youth,2009,1.899999976158142
lux,f,adult,2009,1.600000023841858
lux,mf,total,2010,1.2999999523162842
lux,mf,youth,2010,3.700000047683716
lux,mf,adult,2010,1.100000023841858
lux,m,total,2010,1.2000000476837158
lux,m,youth,2010,4.199999809265137
lux,m,adult,2010,1.0
lux,f,total,2010,1.2999999523162842
lux,f,youth,2010,3.0
lux,f,adult,2010,1.2000000476837158
lux,mf,total,2011,1.399999976158142
lux,mf,youth,2011,3.799999952316284
lux,mf,adult,2011,1.2999999523162842
lux,m,total,2011,1.2999999523162842
lux,m,youth,2011,3.0999999046325684
lux,m,adult,2011,1.2000000476837158
lux,f,total,2011,1.600000023841858
lux,f,youth,2011,4.599999904632568
lux,f,adult,2011,1.399999976158142
lux,mf,total,2012,1.600000023841858
lux,mf,youth,2012,3.5999999046325684
lux,mf,adult,2012,1.399999976158142
lux,m,total,2012,1.2999999523162842
lux,m,youth,2012,4.400000095367432
lux,m,adult,2012,1.100000023841858
lux,f,total,2012,1.899999976158142
lux,f,youth,2012,2.700000047683716
lux,f,adult,2012,1.7999999523162842
lux,mf,total,2013,1.7999999523162842
lux,mf,youth,2013,3.5999999046325684
lux,mf,adult,2013,1.7000000476837158
lux,m,total,2013,1.600000023841858
lux,m,youth,2013,5.199999809265137
lux,m,adult,2013,1.399999976158142
lux,f,total,2013,1.899999976158142
lux,f,youth,2013,1.2000000476837158
lux,f,adult,2013,2.0
lux,mf,total,2014,1.600000023841858
lux,mf,youth,2014,3.200000047683716
lux,mf,adult,2014,1.5
lux,m,total,2014,1.600000023841858
lux,m,youth,2014,4.0
lux,m,adult,2014,1.399999976158142
lux,f,total,2014,1.600000023841858
lux,f,youth,2014,2.0999999046325684
lux,f,adult,2014,1.600000023841858
mac,mf,total,2009,0.20000000298023224
mac,mf,youth,2009,0.20000000298023224
mac,mf,adult,2009,0.20000000298023224
mac,m,total,2009,0.30000001192092896
mac,m,youth,2009,0.5
mac,m,adult,2009,0.30000001192092896
mac,f,total,2009,0.10000000149011612
mac,f,youth,2009,0.0
mac,f,adult,2009,0.10000000149011612
mac,mf,total,2010,0.20000000298023224
mac,mf,youth,2010,0.30000001192092896
mac,mf,adult,2010,0.20000000298023224
mac,m,total,2010,0.20000000298023224
mac,m,youth,2010,0.5
mac,m,adult,2010,0.20000000298023224
mac,f,total,2010,0.10000000149011612
mac,f,youth,2010,0.0
mac,f,adult,2010,0.10000000149011612
mac,mf,total,2011,0.20000000298023224
mac,mf,youth,2011,0.20000000298023224
mac,mf,adult,2011,0.20000000298023224
mac,m,total,2011,0.20000000298023224
mac,m,youth,2011,0.0
mac,m,adult,2011,0.30000001192092896
mac,f,total,2011,0.20000000298023224
mac,f,youth,2011,0.0
mac,f,adult,2011,0.20000000298023224
mac,mf,total,2012,0.10000000149011612
mac,mf,youth,2012,0.0
mac,mf,adult,2012,0.10000000149011612
mac,m,total,2012,0.20000000298023224
mac,m,youth,2012,0.0
mac,m,adult,2012,0.20000000298023224
mac,f,total,2012,0.10000000149011612
mac,f,youth,2012,0.0
mac,f,adult,2012,0.10000000149011612
mac,mf,total,2013,0.10000000149011612
mac,mf,youth,2013,0.0
mac,mf,adult,2013,0.10000000149011612
mac,m,total,2013,0.0
mac,m,youth,2013,0.0
mac,m,adult,2013,0.0
mac,f,total,2013,0.0
mac,f,youth,2013,0.0
mac,f,adult,2013,0.0
mkd,mf,total,2006,30.200000762939453
mkd,mf,youth,2006,42.20000076293945
mkd,mf,adult,2006,28.399999618530273
mkd,m,total,2006,29.5
mkd,m,youth,2006,42.0
mkd,m,adult,2006,27.600000381469727
mkd,f,total,2006,31.200000762939453
mkd,f,youth,2006,42.400001525878906
mkd,f,adult,2006,29.5
mkd,mf,total,2007,29.600000381469727
mkd,mf,youth,2007,39.5
mkd,mf,adult,2007,28.200000762939453
mkd,m,total,2007,29.200000762939453
mkd,m,youth,2007,39.5
mkd,m,adult,2007,27.600000381469727
mkd,f,total,2007,30.200000762939453
mkd,f,youth,2007,39.400001525878906
mkd,f,adult,2007,29.0
mkd,mf,total,2008,28.700000762939453
mkd,mf,youth,2008,38.400001525878906
mkd,mf,adult,2008,27.200000762939453
mkd,m,total,2008,28.799999237060547
mkd,m,youth,2008,39.79999923706055
mkd,m,adult,2008,27.200000762939453
mkd,f,total,2008,28.399999618530273
mkd,f,youth,2008,36.20000076293945
mkd,f,adult,2008,27.299999237060547
mkd,mf,total,2009,26.200000762939453
mkd,mf,youth,2009,36.20000076293945
mkd,mf,adult,2009,24.899999618530273
mkd,m,total,2009,26.100000381469727
mkd,m,youth,2009,35.5
mkd,m,adult,2009,24.799999237060547
mkd,f,total,2009,26.399999618530273
mkd,f,youth,2009,37.20000076293945
mkd,f,adult,2009,25.0
mkd,mf,total,2010,26.600000381469727
mkd,mf,youth,2010,36.29999923706055
mkd,mf,adult,2010,25.399999618530273
mkd,m,total,2010,26.600000381469727
mkd,m,youth,2010,37.70000076293945
mkd,m,adult,2010,25.100000381469727
mkd,f,total,2010,26.600000381469727
mkd,f,youth,2010,33.70000076293945
mkd,f,adult,2010,25.799999237060547
mkd,mf,total,2011,25.899999618530273
mkd,mf,youth,2011,35.099998474121094
mkd,mf,adult,2011,24.799999237060547
mkd,m,total,2011,26.5
mkd,m,youth,2011,36.79999923706055
mkd,m,adult,2011,25.200000762939453
mkd,f,total,2011,24.899999618530273
mkd,f,youth,2011,32.20000076293945
mkd,f,adult,2011,24.100000381469727
mkd,mf,total,2012,25.399999618530273
mkd,mf,youth,2012,36.5
mkd,mf,adult,2012,24.100000381469727
mkd,m,total,2012,26.100000381469727
mkd,m,youth,2012,38.0
mkd,m,adult,2012,24.600000381469727
mkd,f,total,2012,24.399999618530273
mkd,f,youth,2012,34.099998474121094
mkd,f,adult,2012,23.299999237060547
mkd,mf,total,2013,23.899999618530273
mkd,mf,youth,2013,36.20000076293945
mkd,mf,adult,2013,22.399999618530273
mkd,m,total,2013,23.899999618530273
mkd,m,youth,2013,37.79999923706055
mkd,m,adult,2013,22.299999237060547
mkd,f,total,2013,23.799999237060547
mkd,f,youth,2013,33.79999923706055
mkd,f,adult,2013,22.600000381469727
mkd,mf,total,2014,23.299999237060547
mkd,mf,youth,2014,35.70000076293945
mkd,mf,adult,2014,22.0
mkd,m,total,2014,23.0
mkd,m,youth,2014,36.599998474121094
mkd,m,adult,2014,21.5
mkd,f,total,2014,23.799999237060547
mkd,f,youth,2014,34.20000076293945
mkd,f,adult,2014,22.700000762939453
mys,mf,total,2009,0.20000000298023224
mys,mf,youth,2009,0.800000011920929
mys,mf,adult,2009,0.10000000149011612
mys,m,total,2009,0.20000000298023224
mys,m,youth,2009,0.800000011920929
mys,m,adult,2009,0.10000000149011612
mys,f,total,2009,0.30000001192092896
mys,f,youth,2009,0.800000011920929
mys,f,adult,2009,0.10000000149011612
mys,mf,total,2010,0.20000000298023224
mys,mf,youth,2010,0.699999988079071
mys,mf,adult,2010,0.10000000149011612
mys,m,total,2010,0.20000000298023224
mys,m,youth,2010,0.6000000238418579
mys,m,adult,2010,0.10000000149011612
mys,f,total,2010,0.20000000298023224
mys,f,youth,2010,0.699999988079071
mys,f,adult,2010,0.10000000149011612
mys,mf,total,2011,0.20000000298023224
mys,mf,youth,2011,0.6000000238418579
mys,mf,adult,2011,0.10000000149011612
mys,m,total,2011,0.20000000298023224
mys,m,youth,2011,0.5
mys,m,adult,2011,0.10000000149011612
mys,f,total,2011,0.20000000298023224
mys,f,youth,2011,0.6000000238418579
mys,f,adult,2011,0.0
mys,mf,total,2012,0.20000000298023224
mys,mf,youth,2012,0.5
mys,mf,adult,2012,0.10000000149011612
mys,m,total,2012,0.10000000149011612
mys,m,youth,2012,0.4000000059604645
mys,m,adult,2012,0.10000000149011612
mys,f,total,2012,0.20000000298023224
mys,f,youth,2012,0.6000000238418579
mys,f,adult,2012,0.10000000149011612
mlt,mf,total,2000,3.4000000953674316
mlt,mf,youth,2000,4.300000190734863
mlt,mf,adult,2000,3.0999999046325684
mlt,m,total,2000,3.700000047683716
mlt,m,youth,2000,5.199999809265137
mlt,m,adult,2000,3.4000000953674316
mlt,f,total,2000,2.5999999046325684
mlt,f,youth,2000,3.4000000953674316
mlt,f,adult,2000,2.0999999046325684
mlt,mf,total,2001,2.9000000953674316
mlt,mf,youth,2001,3.9000000953674316
