country,sex,age_group,year,total_unemployed_000
kor,f,total,2006,294.09100341796875
kor,f,youth,2006,100.56400299072266
kor,f,adult,2006,193.52699279785156
kor,mf,total,2007,783.2000122070312
kor,mf,youth,2007,147.39999389648438
kor,mf,adult,2007,635.7999877929688
kor,m,total,2007,517.0999755859375
kor,m,youth,2007,74.0999984741211
kor,m,adult,2007,443.0
kor,f,total,2007,266.1000061035156
kor,f,youth,2007,73.30000305175781
kor,f,adult,2007,192.8000030517578
kor,mf,total,2008,769.5999755859375
kor,mf,youth,2008,144.5
kor,mf,adult,2008,625.0999755859375
kor,m,total,2008,550.5
kor,m,youth,2008,109.69999694824219
kor,m,adult,2008,440.79998779296875
kor,f,total,2008,219.10000610351562
kor,f,youth,2008,34.79999923706055
kor,f,adult,2008,184.3000030517578
kor,mf,total,2009,888.7000122070312
kor,mf,youth,2009,148.5
kor,mf,adult,2009,740.2000122070312
kor,m,total,2009,584.4000244140625
kor,m,youth,2009,69.0
kor,m,adult,2009,515.4000244140625
kor,f,total,2009,304.29998779296875
kor,f,youth,2009,79.5
kor,f,adult,2009,224.8000030517578
kor,mf,total,2010,919.6400146484375
kor,m,total,2010,577.3599853515625
kor,f,total,2010,342.2799987792969
kor,mf,total,2011,854.9000244140625
kor,mf,youth,2011,148.10000610351562
kor,mf,adult,2011,706.7999877929688
kor,m,total,2011,530.0999755859375
kor,m,youth,2011,71.9000015258789
kor,m,adult,2011,458.20001220703125
kor,f,total,2011,324.79998779296875
kor,f,youth,2011,76.19999694824219
kor,f,adult,2011,248.60000610351562
kor,mf,total,2012,819.7999877929688
kor,m,total,2012,504.20001220703125
kor,f,total,2012,315.6000061035156
kor,mf,total,2013,806.7999877929688
kor,mf,youth,2013,154.8000030517578
kor,mf,adult,2013,652.0
kor,m,total,2013,498.20001220703125
kor,m,youth,2013,66.80000305175781
kor,m,adult,2013,431.3999938964844
kor,f,total,2013,308.6000061035156
kor,f,youth,2013,88.0
kor,f,adult,2013,220.60000610351562
kgz,mf,total,2009,203.60000610351562
kgz,mf,youth,2009,96.19999694824219
kgz,mf,adult,2009,107.4000015258789
kgz,m,total,2009,103.5
kgz,m,youth,2009,53.20000076293945
kgz,m,adult,2009,50.29999923706055
kgz,f,total,2009,100.0999984741211
kgz,f,youth,2009,42.900001525878906
kgz,f,adult,2009,57.20000076293945
kgz,mf,total,2010,212.3000030517578
kgz,mf,youth,2010,93.0
kgz,mf,adult,2010,119.30000305175781
kgz,m,total,2010,110.19999694824219
kgz,m,youth,2010,50.5
kgz,m,adult,2010,59.70000076293945
kgz,f,total,2010,102.19999694824219
kgz,f,youth,2010,42.599998474121094
kgz,f,adult,2010,59.599998474121094
kgz,mf,total,2011,212.40899658203125
kgz,mf,youth,2011,90.37000274658203
kgz,mf,adult,2011,122.03900146484375
kgz,m,total,2011,109.77899932861328
kgz,m,youth,2011,48.55500030517578
kgz,m,adult,2011,61.2239990234375
kgz,f,total,2011,102.63099670410156
kgz,f,youth,2011,41.814998626708984
kgz,f,adult,2011,60.816001892089844
kgz,mf,total,2012,210.3730010986328
kgz,mf,youth,2012,89.88600158691406
kgz,mf,adult,2012,120.48699951171875
kgz,m,total,2012,112.4739990234375
kgz,m,youth,2012,51.81399917602539
kgz,m,adult,2012,60.65999984741211
kgz,f,total,2012,97.89900207519531
kgz,f,youth,2012,38.071998596191406
kgz,f,adult,2012,59.82699966430664
lva,mf,total,2000,78.0790023803711
lva,mf,youth,2000,14.022000312805176
lva,mf,adult,2000,64.05699920654297
lva,m,total,2000,42.9739990234375
lva,m,youth,2000,7.8460001945495605
lva,m,adult,2000,35.12699890136719
lva,f,total,2000,35.10599899291992
lva,f,youth,2000,6.176000118255615
lva,f,adult,2000,28.929000854492188
lva,mf,total,2001,74.0780029296875
lva,mf,youth,2001,14.430999755859375
lva,mf,adult,2001,59.64699935913086
lva,m,total,2001,40.862998962402344
lva,m,youth,2001,8.11299991607666
lva,m,adult,2001,32.749000549316406
lva,f,total,2001,33.215999603271484
lva,f,youth,2001,6.317999839782715
lva,f,adult,2001,26.89699935913086
lva,mf,total,2002,135.37399291992188
lva,mf,youth,2002,26.388999938964844
lva,mf,adult,2002,108.98400115966797
lva,m,total,2002,73.76499938964844
lva,m,youth,2002,13.326000213623047
lva,m,adult,2002,60.43899917602539
lva,f,total,2002,61.608001708984375
lva,f,youth,2002,13.062999725341797
lva,f,adult,2002,48.54499816894531
lva,mf,total,2003,126.58399963378906
lva,mf,youth,2003,25.476999282836914
lva,mf,adult,2003,101.10700225830078
lva,m,total,2003,64.06099700927734
lva,m,youth,2003,13.270999908447266
lva,m,adult,2003,50.790000915527344
lva,f,total,2003,62.52299880981445
lva,f,youth,2003,12.206000328063965
lva,f,adult,2003,50.31800079345703
lva,mf,total,2004,127.88600158691406
lva,mf,youth,2004,26.20400047302246
lva,mf,adult,2004,101.68199920654297
lva,m,total,2004,63.5989990234375
lva,m,youth,2004,12.534000396728516
lva,m,adult,2004,51.064998626708984
lva,f,total,2004,64.28700256347656
lva,f,youth,2004,13.670000076293945
lva,f,adult,2004,50.617000579833984
lva,mf,total,2005,108.25800323486328
lva,mf,youth,2005,19.79800033569336
lva,mf,adult,2005,88.45999908447266
lva,m,total,2005,55.69499969482422
lva,m,youth,2005,9.803000450134277
lva,m,adult,2005,45.891998291015625
lva,f,total,2005,52.5629997253418
lva,f,youth,2005,9.994999885559082
lva,f,adult,2005,42.56800079345703
lva,mf,total,2006,77.85199737548828
lva,mf,youth,2006,19.059999465942383
lva,mf,adult,2006,58.79100036621094
lva,m,total,2006,41.35499954223633
lva,m,youth,2006,9.859000205993652
lva,m,adult,2006,31.496000289916992
lva,f,total,2006,36.49599838256836
lva,f,youth,2006,9.201000213623047
lva,f,adult,2006,27.29599952697754
lva,mf,total,2007,67.8550033569336
lva,mf,youth,2007,15.255999565124512
lva,mf,adult,2007,52.5989990234375
lva,m,total,2007,37.44599914550781
lva,m,youth,2007,9.324999809265137
lva,m,adult,2007,28.121000289916992
lva,f,total,2007,30.409000396728516
lva,f,youth,2007,5.931000232696533
lva,f,adult,2007,24.47800064086914
lva,mf,total,2008,88.2959976196289
lva,mf,youth,2008,19.45199966430664
lva,mf,adult,2008,68.84500122070312
lva,m,total,2008,48.57500076293945
lva,m,youth,2008,11.637999534606934
lva,m,adult,2008,36.9370002746582
lva,f,total,2008,39.72200012207031
lva,f,youth,2008,7.814000129699707
lva,f,adult,2008,31.908000946044922
lva,mf,total,2009,192.5570068359375
lva,mf,youth,2009,43.5880012512207
lva,mf,adult,2009,148.968994140625
lva,m,total,2009,114.58000183105469
lva,m,youth,2009,27.25
lva,m,adult,2009,87.33000183105469
lva,f,total,2009,77.97699737548828
lva,f,youth,2009,16.33799934387207
lva,f,adult,2009,61.638999938964844
lva,mf,total,2010,205.79100036621094
lva,mf,youth,2010,42.400001525878906
lva,mf,adult,2010,163.39100646972656
lva,m,total,2010,118.5
lva,m,youth,2010,23.643999099731445
lva,m,adult,2010,94.85600280761719
lva,f,total,2010,87.29100036621094
lva,f,youth,2010,18.756000518798828
lva,f,adult,2010,68.53500366210938
lva,mf,total,2011,166.4320068359375
lva,mf,youth,2011,31.80500030517578
lva,mf,adult,2011,134.6269989013672
lva,m,total,2011,95.29000091552734
lva,m,youth,2011,17.934999465942383
lva,m,adult,2011,77.3550033569336
lva,f,total,2011,71.14199829101562
lva,f,youth,2011,13.869999885559082
lva,f,adult,2011,57.27199935913086
lva,mf,total,2012,155.052001953125
lva,mf,youth,2012,28.89699935913086
lva,mf,adult,2012,126.15499877929688
lva,m,total,2012,82.51300048828125
lva,m,youth,2012,15.835000038146973
lva,m,adult,2012,66.6780014038086
lva,f,total,2012,72.53900146484375
lva,f,youth,2012,13.062000274658203
lva,f,adult,2012,59.47700119018555
lva,mf,total,2013,119.84600067138672
lva,mf,youth,2013,21.52199935913086
lva,mf,adult,2013,98.3239974975586
lva,m,total,2013,63.03900146484375
lva,m,youth,2013,11.246000289916992
lva,m,adult,2013,51.79399871826172
lva,f,total,2013,56.80699920654297
lva,f,youth,2013,10.277000427246094
lva,f,adult,2013,46.529998779296875
lva,mf,total,2014,107.44400024414062
lva,mf,youth,2014,16.858999252319336
lva,mf,adult,2014,90.58599853515625
lva,m,total,2014,58.89899826049805
lva,m,youth,2014,9.543000221252441
lva,m,adult,2014,49.35599899291992
lva,f,total,2014,48.54499816894531
lva,f,youth,2014,7.315999984741211
lva,f,adult,2014,41.22999954223633
lso,mf,total,1997,215.91000366210938
lso,mf,total,2008,192.11900329589844
ltu,mf,total,2000,136.89700317382812
ltu,mf,youth,2000,27.02199935913086
ltu,mf,adult,2000,109.875
ltu,m,total,2000,79.19400024414062
ltu,m,youth,2000,16.795000076293945
ltu,m,adult,2000,62.39899826049805
ltu,f,total,2000,57.702999114990234
ltu,f,youth,2000,10.22700023651123
ltu,f,adult,2000,47.47600173950195
ltu,mf,total,2001,142.04600524902344
ltu,mf,youth,2001,25.15999984741211
ltu,mf,adult,2001,116.88600158691406
ltu,m,total,2001,82.79000091552734
ltu,m,youth,2001,16.884000778198242
ltu,m,adult,2001,65.90599822998047
ltu,f,total,2001,59.255001068115234
ltu,f,youth,2001,8.276000022888184
ltu,f,adult,2001,50.97999954223633
ltu,mf,total,2002,223.1009979248047
ltu,mf,youth,2002,35.53300094604492
ltu,mf,adult,2002,187.56700134277344
ltu,m,total,2002,120.36100006103516
ltu,m,youth,2002,20.398000717163086
ltu,m,adult,2002,99.96199798583984
ltu,f,total,2002,102.73999786376953
ltu,f,youth,2002,15.135000228881836
ltu,f,adult,2002,87.6050033569336
ltu,mf,total,2003,203.04200744628906
ltu,mf,youth,2003,38.61399841308594
ltu,mf,adult,2003,164.42799377441406
ltu,m,total,2003,105.05999755859375
ltu,m,youth,2003,20.176000595092773
ltu,m,adult,2003,84.88400268554688
ltu,f,total,2003,97.98200225830078
ltu,f,youth,2003,18.437999725341797
ltu,f,adult,2003,79.54399871826172
ltu,mf,total,2004,173.0489959716797
ltu,mf,youth,2004,28.3700008392334
ltu,mf,adult,2004,144.6790008544922
ltu,m,total,2004,84.7750015258789
ltu,m,youth,2004,16.65999984741211
ltu,m,adult,2004,68.11499786376953
ltu,f,total,2004,88.27400207519531
ltu,f,youth,2004,11.710000038146973
ltu,f,adult,2004,76.56400299072266
ltu,mf,total,2005,130.2550048828125
ltu,mf,youth,2005,19.63599967956543
ltu,mf,adult,2005,110.61900329589844
ltu,m,total,2005,64.68299865722656
ltu,m,youth,2005,11.885000228881836
ltu,m,adult,2005,52.79800033569336
ltu,f,total,2005,65.5719985961914
ltu,f,youth,2005,7.751999855041504
ltu,f,adult,2005,57.81999969482422
ltu,mf,total,2006,87.47799682617188
ltu,mf,youth,2006,12.67199993133545
ltu,mf,adult,2006,74.80599975585938
ltu,m,total,2006,45.52899932861328
ltu,m,youth,2006,7.145999908447266
ltu,m,adult,2006,38.382999420166016
ltu,f,total,2006,41.94900131225586
ltu,f,youth,2006,5.526000022888184
ltu,f,adult,2006,36.42300033569336
ltu,mf,total,2007,64.4280014038086
ltu,mf,youth,2007,10.909000396728516
ltu,mf,adult,2007,53.51900100708008
ltu,m,total,2007,32.06399917602539
ltu,m,youth,2007,5.388999938964844
ltu,m,adult,2007,26.674999237060547
ltu,f,total,2007,32.36399841308594
ltu,f,youth,2007,5.519999980926514
ltu,f,adult,2007,26.8439998626709
ltu,mf,total,2008,88.08100128173828
ltu,mf,youth,2008,19.208999633789062
ltu,mf,adult,2008,68.87300109863281
ltu,m,total,2008,46.12699890136719
ltu,m,youth,2008,10.932000160217285
ltu,m,adult,2008,35.19599914550781
ltu,f,total,2008,41.95399856567383
ltu,f,youth,2008,8.277000427246094
ltu,f,adult,2008,33.676998138427734
ltu,mf,total,2009,210.55099487304688
ltu,mf,youth,2009,40.99100112915039
ltu,mf,adult,2009,169.55999755859375
ltu,m,total,2009,129.74200439453125
ltu,m,youth,2009,27.551000595092773
ltu,m,adult,2009,102.19200134277344
ltu,f,total,2009,80.80899810791016
ltu,f,youth,2009,13.440999984741211
ltu,f,adult,2009,67.36799621582031
ltu,mf,total,2010,270.35400390625
ltu,mf,youth,2010,46.60900115966797
ltu,mf,adult,2010,223.7449951171875
ltu,m,total,2010,158.7830047607422
ltu,m,youth,2010,28.483999252319336
ltu,m,adult,2010,130.2989959716797
ltu,f,total,2010,111.56999969482422
ltu,f,youth,2010,18.124000549316406
ltu,f,adult,2010,93.44599914550781
ltu,mf,total,2011,227.99899291992188
ltu,mf,youth,2011,39.19499969482422
ltu,mf,adult,2011,188.8040008544922
ltu,m,total,2011,131.6719970703125
ltu,m,youth,2011,24.440000534057617
ltu,m,adult,2011,107.23200225830078
ltu,f,total,2011,96.3280029296875
ltu,f,youth,2011,14.755999565124512
ltu,f,adult,2011,81.5719985961914
ltu,mf,total,2012,196.7989959716797
ltu,mf,youth,2012,32.1619987487793
ltu,mf,adult,2012,164.63800048828125
ltu,m,total,2012,110.66200256347656
ltu,m,youth,2012,20.29199981689453
ltu,m,adult,2012,90.37000274658203
ltu,f,total,2012,86.13800048828125
ltu,f,youth,2012,11.869999885559082
ltu,f,adult,2012,74.26799774169922
ltu,mf,total,2013,172.24400329589844
ltu,mf,youth,2013,27.444000244140625
ltu,mf,adult,2013,144.8000030517578
ltu,m,total,2013,95.56999969482422
ltu,m,youth,2013,16.79400062561035
ltu,m,adult,2013,78.7750015258789
ltu,f,total,2013,76.67400360107422
ltu,f,youth,2013,10.64900016784668
ltu,f,adult,2013,66.0250015258789
ltu,mf,total,2014,157.89599609375
ltu,mf,youth,2014,25.4060001373291
ltu,mf,adult,2014,132.48899841308594
ltu,m,total,2014,89.76300048828125
ltu,m,youth,2014,15.038000106811523
ltu,m,adult,2014,74.72599792480469
ltu,f,total,2014,68.13200378417969
ltu,f,youth,2014,10.369000434875488
ltu,f,adult,2014,57.76300048828125
lux,mf,total,1983,5.300000190734863
lux,mf,youth,1983,2.4000000953674316
lux,mf,adult,1983,2.9000000953674316
lux,m,total,1983,2.5
lux,m,youth,1983,1.100000023841858
lux,m,adult,1983,1.399999976158142
lux,f,total,1983,2.799999952316284
lux,f,youth,1983,1.2999999523162842
lux,f,adult,1983,1.5
lux,mf,total,1984,4.099999904632568
lux,mf,youth,1984,1.7999999523162842
lux,mf,adult,1984,2.299999952316284
lux,m,total,1984,2.0999999046325684
lux,m,youth,1984,0.8999999761581421
lux,m,adult,1984,1.2000000476837158
lux,f,total,1984,2.0
lux,f,youth,1984,0.8999999761581421
lux,f,adult,1984,1.100000023841858
lux,mf,total,1985,4.900000095367432
lux,mf,youth,1985,2.200000047683716
lux,mf,adult,1985,2.700000047683716
lux,m,total,1985,2.5
lux,m,youth,1985,1.100000023841858
lux,m,adult,1985,1.399999976158142
lux,f,total,1985,2.4000000953674316
lux,f,youth,1985,1.100000023841858
lux,f,adult,1985,1.2999999523162842
lux,mf,total,1986,4.099999904632568
lux,mf,youth,1986,2.0
lux,mf,adult,1986,2.0999999046325684
lux,m,total,1986,1.899999976158142
lux,m,youth,1986,0.8999999761581421
lux,m,adult,1986,1.0
lux,f,total,1986,2.200000047683716
lux,f,youth,1986,1.100000023841858
lux,f,adult,1986,1.100000023841858
lux,mf,total,1987,4.0
lux,mf,youth,1987,1.600000023841858
lux,mf,adult,1987,2.4000000953674316
lux,m,total,1987,1.7000000476837158
lux,m,youth,1987,0.6000000238418579
lux,m,adult,1987,1.100000023841858
lux,f,total,1987,2.299999952316284
lux,f,youth,1987,1.0
lux,f,adult,1987,1.2999999523162842
lux,mf,total,1988,2.9000000953674316
lux,mf,youth,1988,1.2999999523162842
lux,mf,adult,1988,1.600000023841858
lux,m,total,1988,1.399999976158142
lux,m,youth,1988,0.699999988079071
lux,m,adult,1988,0.699999988079071
lux,f,total,1988,1.5
lux,f,youth,1988,0.6000000238418579
lux,f,adult,1988,0.8999999761581421
lux,mf,total,1989,2.5
lux,mf,youth,1989,0.800000011920929
lux,mf,adult,1989,1.7000000476837158
lux,m,total,1989,1.100000023841858
lux,m,youth,1989,0.30000001192092896
lux,m,adult,1989,0.800000011920929
lux,f,total,1989,1.399999976158142
lux,f,youth,1989,0.5
lux,f,adult,1989,0.8999999761581421
lux,mf,total,1990,2.700000047683716
lux,mf,youth,1990,0.800000011920929
lux,mf,adult,1990,1.899999976158142
lux,m,total,1990,1.2999999523162842
lux,m,youth,1990,0.30000001192092896
lux,m,adult,1990,1.0
lux,f,total,1990,1.399999976158142
lux,f,youth,1990,0.5
lux,f,adult,1990,0.8999999761581421
lux,mf,total,1991,2.5
lux,m,total,1991,1.2000000476837158
lux,f,total,1991,1.2999999523162842
lux,mf,total,1992,3.299999952316284
lux,mf,youth,1992,0.8999999761581421
lux,mf,adult,1992,2.4000000953674316
lux,m,total,1992,1.7000000476837158
lux,m,youth,1992,0.6000000238418579
lux,m,adult,1992,1.100000023841858
lux,f,total,1992,1.600000023841858
lux,f,youth,1992,0.30000001192092896
lux,f,adult,1992,1.2999999523162842
lux,mf,total,1993,4.099999904632568
lux,mf,youth,1993,1.0
lux,mf,adult,1993,3.0999999046325684
lux,m,total,1993,2.200000047683716
lux,m,youth,1993,0.6000000238418579
lux,m,adult,1993,1.600000023841858
lux,f,total,1993,1.899999976158142
lux,f,youth,1993,0.4000000059604645
lux,f,adult,1993,1.5
lux,mf,total,1994,5.929999828338623
lux,mf,youth,1994,1.7599999904632568
lux,mf,adult,1994,4.171000003814697
lux,m,total,1994,3.2070000171661377
lux,m,youth,1994,0.9890000224113464
lux,m,adult,1994,2.2179999351501465
lux,f,total,1994,2.7230000495910645
lux,f,youth,1994,0.7699999809265137
lux,f,adult,1994,1.9529999494552612
lux,mf,total,1995,4.866000175476074
lux,mf,youth,1995,1.4520000219345093
lux,mf,adult,1995,3.4140000343322754
lux,m,total,1995,2.2300000190734863
lux,m,youth,1995,0.7070000171661377
lux,m,adult,1995,1.5230000019073486
lux,f,total,1995,2.635999917984009
lux,f,youth,1995,0.7450000047683716
lux,f,adult,1995,1.8910000324249268
lux,mf,total,1996,5.610000133514404
lux,mf,youth,1996,1.8209999799728394
lux,mf,adult,1996,3.7890000343322754
lux,m,total,1996,2.6710000038146973
lux,m,youth,1996,1.059000015258789
lux,m,adult,1996,1.6119999885559082
lux,f,total,1996,2.938999891281128
lux,f,youth,1996,0.7609999775886536
lux,f,adult,1996,2.177000045776367
lux,mf,total,1997,4.381999969482422
lux,mf,youth,1997,1.312000036239624
lux,mf,adult,1997,3.069999933242798
lux,m,total,1997,1.9919999837875366
lux,m,youth,1997,0.5400000214576721
lux,m,adult,1997,1.4520000219345093
lux,f,total,1997,2.3910000324249268
lux,f,youth,1997,0.7720000147819519
lux,f,adult,1997,1.6180000305175781
lux,mf,total,1998,4.8480000495910645
lux,mf,youth,1998,1.0880000591278076
lux,mf,adult,1998,3.759999990463257
lux,m,total,1998,2.072000026702881
lux,m,youth,1998,0.527999997138977
lux,m,adult,1998,1.5449999570846558
lux,f,total,1998,2.7750000953674316
lux,f,youth,1998,0.5600000023841858
lux,f,adult,1998,2.2149999141693115
lux,mf,total,1999,4.311999797821045
lux,mf,youth,1999,1.1130000352859497
lux,mf,adult,1999,3.1989998817443848
lux,m,total,1999,1.9450000524520874
lux,m,youth,1999,0.5509999990463257
lux,m,adult,1999,1.3940000534057617
lux,f,total,1999,2.368000030517578
lux,f,youth,1999,0.5630000233650208
lux,f,adult,1999,1.8049999475479126
lux,mf,total,2000,1.0859999656677246
lux,mf,youth,2000,0.2630000114440918
lux,mf,adult,2000,0.8230000138282776
lux,m,total,2000,0.5080000162124634
lux,m,youth,2000,0.12999999523162842
lux,m,adult,2000,0.3779999911785126
lux,f,total,2000,0.578000009059906
lux,f,youth,2000,0.13300000131130219
lux,f,adult,2000,0.4449999928474426
lux,mf,total,2001,0.8519999980926514
lux,mf,youth,2001,0.27300000190734863
lux,mf,adult,2001,0.578000009059906
lux,m,total,2001,0.4410000145435333
lux,m,youth,2001,0.16500000655651093
lux,m,adult,2001,0.2759999930858612
lux,f,total,2001,0.4099999964237213
lux,f,youth,2001,0.1080000028014183
lux,f,adult,2001,0.3019999861717224
lux,mf,total,2002,1.2660000324249268
lux,mf,youth,2002,0.30000001192092896
lux,mf,adult,2002,0.9660000205039978
lux,m,total,2002,0.5559999942779541
lux,m,youth,2002,0.12800000607967377
lux,m,adult,2002,0.42899999022483826
lux,f,total,2002,0.7099999785423279
lux,f,youth,2002,0.17299999296665192
lux,f,adult,2002,0.5379999876022339
lux,mf,total,2003,7.13700008392334
lux,mf,youth,2003,1.6670000553131104
lux,mf,adult,2003,5.4710001945495605
lux,m,total,2003,3.385999917984009
lux,m,youth,2003,0.7620000243186951
lux,m,adult,2003,2.624000072479248
lux,f,total,2003,3.752000093460083
lux,f,youth,2003,0.9049999713897705
lux,f,adult,2003,2.8469998836517334
lux,mf,total,2004,10.152000427246094
lux,mf,youth,2004,2.3910000324249268
lux,mf,adult,2004,7.76200008392334
lux,m,total,2004,4.245999813079834
lux,m,youth,2004,0.9169999957084656
lux,m,adult,2004,3.3289999961853027
lux,f,total,2004,5.9070000648498535
lux,f,youth,2004,1.4739999771118164
lux,f,adult,2004,4.433000087738037
lux,mf,total,2005,9.095999717712402
lux,mf,youth,2005,2.0420000553131104
lux,mf,adult,2005,7.053999900817871
lux,m,total,2005,4.0879998207092285
lux,m,youth,2005,0.9850000143051147
lux,m,adult,2005,3.1029999256134033
lux,f,total,2005,5.007999897003174
lux,f,youth,2005,1.0570000410079956
lux,f,adult,2005,3.9509999752044678
lux,mf,total,2006,9.699999809265137
lux,mf,youth,2006,2.359999895095825
lux,mf,adult,2006,7.340000152587891
lux,m,total,2006,4.085000038146973
lux,m,youth,2006,1.3660000562667847
lux,m,adult,2006,2.7179999351501465
lux,f,total,2006,5.614999771118164
lux,f,youth,2006,0.9940000176429749
lux,f,adult,2006,4.620999813079834
lux,mf,total,2007,8.597999572753906
lux,mf,youth,2007,2.1659998893737793
lux,mf,adult,2007,6.431000232696533
lux,m,total,2007,4.188000202178955
lux,m,youth,2007,1.121000051498413
lux,m,adult,2007,3.066999912261963
lux,f,total,2007,4.409999847412109
lux,f,youth,2007,1.0449999570846558
lux,f,adult,2007,3.365000009536743
lux,mf,total,2008,10.78499984741211
lux,mf,youth,2008,2.802000045776367
lux,mf,adult,2008,7.982999801635742
lux,m,total,2008,5.210999965667725
lux,m,youth,2008,1.055999994277954
lux,m,adult,2008,4.1539998054504395
lux,f,total,2008,5.574999809265137
lux,f,youth,2008,1.746000051498413
lux,f,adult,2008,3.8289999961853027
lux,mf,total,2009,11.725000381469727
lux,mf,youth,2009,3.134999990463257
lux,mf,adult,2009,8.59000015258789
lux,m,total,2009,5.6519999504089355
lux,m,youth,2009,1.6859999895095825
lux,m,adult,2009,3.9649999141693115
lux,f,total,2009,6.072999954223633
lux,f,youth,2009,1.4490000009536743
lux,f,adult,2009,4.625
lux,mf,total,2010,10.067999839782715
lux,mf,youth,2010,2.005000114440918
lux,mf,adult,2010,8.062999725341797
lux,m,total,2010,4.928999900817871
lux,m,youth,2010,1.3480000495910645
lux,m,adult,2010,3.5810000896453857
lux,f,total,2010,5.138999938964844
lux,f,youth,2010,0.6579999923706055
lux,f,adult,2010,4.48199987411499
lux,mf,total,2011,11.583999633789062
lux,mf,youth,2011,2.4809999465942383
lux,mf,adult,2011,9.102999687194824
lux,m,total,2011,5.078999996185303
lux,m,youth,2011,1.059999942779541
lux,m,adult,2011,4.019999980926514
lux,f,total,2011,6.505000114440918
lux,f,youth,2011,1.4210000038146973
lux,f,adult,2011,5.084000110626221
lux,mf,total,2012,12.791999816894531
lux,mf,youth,2012,3.058000087738037
lux,mf,adult,2012,9.734000205993652
lux,m,total,2012,6.258999824523926
lux,m,youth,2012,1.6729999780654907
lux,m,adult,2012,4.586999893188477
lux,f,total,2012,6.5329999923706055
lux,f,youth,2012,1.3849999904632568
lux,f,adult,2012,5.1479997634887695
lux,mf,total,2013,14.826000213623047
lux,mf,youth,2013,2.441999912261963
lux,mf,adult,2013,12.383999824523926
lux,m,total,2013,7.6529998779296875
lux,m,youth,2013,1.7350000143051147
lux,m,adult,2013,5.918000221252441
lux,f,total,2013,7.172999858856201
lux,f,youth,2013,0.7070000171661377
lux,f,adult,2013,6.466000080108643
lux,mf,total,2014,15.267999649047852
lux,mf,youth,2014,3.546999931335449
lux,mf,adult,2014,11.722000122070312
lux,m,total,2014,8.559000015258789
lux,m,youth,2014,2.328000068664551
lux,m,adult,2014,6.23199987411499
lux,f,total,2014,6.709000110626221
lux,f,youth,2014,1.218999981880188
lux,f,adult,2014,5.489999771118164
mac,mf,total,2009,11.600000381469727
mac,mf,youth,2009,3.200000047683716
mac,mf,adult,2009,8.399999618530273
mac,m,total,2009,7.300000190734863
mac,m,youth,2009,2.0
mac,m,adult,2009,5.300000190734863
mac,f,total,2009,4.300000190734863
mac,f,youth,2009,1.2000000476837158
mac,f,adult,2009,3.0999999046325684
mac,mf,total,2010,9.300000190734863
mac,mf,youth,2010,2.299999952316284
mac,mf,adult,2010,7.0
mac,m,total,2010,5.900000095367432
mac,m,youth,2010,1.5
mac,m,adult,2010,4.400000095367432
mac,f,total,2010,3.299999952316284
mac,f,youth,2010,0.800000011920929
mac,f,adult,2010,2.5
mac,mf,total,2011,8.699999809265137
mac,mf,youth,2011,2.5
mac,mf,adult,2011,6.199999809265137
mac,m,total,2011,5.300000190734863
mac,m,youth,2011,1.5
mac,m,adult,2011,3.799999952316284
mac,f,total,2011,3.799999952316284
mac,f,youth,2011,1.0
mac,f,adult,2011,2.799999952316284
mac,mf,total,2012,7.0
mac,mf,youth,2012,2.200000047683716
mac,mf,adult,2012,4.800000190734863
mac,m,total,2012,4.099999904632568
mac,m,youth,2012,1.2999999523162842
mac,m,adult,2012,2.799999952316284
mac,f,total,2012,2.9000000953674316
mac,f,youth,2012,0.8999999761581421
mac,f,adult,2012,2.0
mac,mf,total,2013,6.800000190734863
mac,mf,youth,2013,1.600000023841858
mac,mf,adult,2013,5.199999809265137
mac,m,total,2013,4.199999809265137
mac,m,youth,2013,1.0
mac,m,adult,2013,3.200000047683716
mac,f,total,2013,2.5
mac,f,youth,2013,0.6000000238418579
mac,f,adult,2013,1.899999976158142
mkd,mf,total,2006,321.22100830078125
mkd,mf,youth,2006,69.61100006103516
mkd,mf,adult,2006,251.61000061035156
mkd,m,total,2006,191.8280029296875
mkd,m,youth,2006,41.30799865722656
mkd,m,adult,2006,150.5189971923828
mkd,f,total,2006,129.3939971923828
mkd,f,youth,2006,28.30299949645996
mkd,f,adult,2006,101.09100341796875
mkd,mf,total,2007,316.89300537109375
mkd,mf,youth,2007,67.55400085449219
mkd,mf,adult,2007,249.33799743652344
mkd,m,total,2007,189.2989959716797
mkd,m,youth,2007,42.1870002746582
mkd,m,adult,2007,147.11199951171875
mkd,f,total,2007,127.59400177001953
mkd,f,youth,2007,25.368000030517578
mkd,f,adult,2007,102.22699737548828
mkd,mf,total,2008,310.39801025390625
mkd,mf,youth,2008,65.66000366210938
mkd,mf,adult,2008,244.73800659179688
mkd,m,total,2008,188.21600341796875
mkd,m,youth,2008,40.2239990234375
mkd,m,adult,2008,147.99099731445312
mkd,f,total,2008,122.18299865722656
mkd,f,youth,2008,25.43600082397461
mkd,f,adult,2008,96.74700164794922
mkd,mf,total,2009,298.7860107421875
mkd,mf,youth,2009,62.25299835205078
mkd,mf,adult,2009,236.53199768066406
mkd,m,total,2009,181.28199768066406
mkd,m,youth,2009,37.85499954223633
mkd,m,adult,2009,143.427001953125
mkd,f,total,2009,117.50399780273438
mkd,f,youth,2009,24.39900016784668
mkd,f,adult,2009,93.1050033569336
mkd,mf,total,2010,300.31201171875
